month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2020-09,A00,"Grob Opening: Grob Gambit, Keres Gambit",1600,1,1,0,1,0,1,1,0
2020-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",800,1,0,1,0,1,1,0,1
2020-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1400,3,2,1,0,0,3,2,1
2020-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1600,2,1,1,1,0,2,1,1
2020-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1800,37,21,15,5,2,26,17,8
2020-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",2000,23,5,16,0,0,7,2,5
2020-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",2200,4,2,2,0,0,3,1,2
2020-09,A00,Grob Opening: Keene Defense,800,6,3,3,1,0,5,2,3
2020-09,A00,Grob Opening: Keene Defense,1000,18,10,8,3,1,15,7,8
2020-09,A00,Grob Opening: Keene Defense,1200,48,23,24,4,5,43,21,21
2020-09,A00,Grob Opening: Keene Defense,1400,91,39,49,4,5,81,35,45
2020-09,A00,Grob Opening: Keene Defense,1600,157,71,79,8,8,128,56,65
2020-09,A00,Grob Opening: Keene Defense,1800,356,180,164,17,21,280,146,129
2020-09,A00,Grob Opening: Keene Defense,2000,393,186,192,13,15,308,148,147
2020-09,A00,Grob Opening: Keene Defense,2200,147,66,69,4,2,117,58,50
2020-09,A00,Grob Opening: Keene Defense,2400,12,5,6,1,1,5,1,3
2020-09,A00,"Grob Opening: Keene Defense, Main Line",1800,4,3,1,1,0,4,3,1
2020-09,A00,"Grob Opening: Keene Defense, Main Line",2000,17,10,5,1,1,16,9,5
2020-09,A00,"Grob Opening: Keene Defense, Main Line",2200,9,1,8,0,0,8,1,7
2020-09,A00,Grob Opening: London Defense,800,19,6,10,1,0,15,6,7
2020-09,A00,Grob Opening: London Defense,1000,46,21,24,6,10,37,17,20
2020-09,A00,Grob Opening: London Defense,1200,52,23,28,2,6,45,21,23
2020-09,A00,Grob Opening: London Defense,1400,63,20,39,2,8,53,16,34
2020-09,A00,Grob Opening: London Defense,1600,32,15,15,1,3,26,10,14
2020-09,A00,Grob Opening: London Defense,1800,22,10,12,2,2,14,4,10
2020-09,A00,Grob Opening: London Defense,2000,23,16,7,1,0,12,8,4
2020-09,A00,Grob Opening: London Defense,2200,6,3,3,0,0,6,3,3
2020-09,A00,Grob Opening: Romford Countergambit,1000,4,1,3,1,3,4,1,3
2020-09,A00,Grob Opening: Romford Countergambit,1200,15,12,3,2,1,14,11,3
2020-09,A00,Grob Opening: Romford Countergambit,1400,33,18,15,7,4,27,14,13
2020-09,A00,Grob Opening: Romford Countergambit,1600,39,23,15,13,2,33,18,14
2020-09,A00,Grob Opening: Romford Countergambit,1800,25,14,11,3,1,20,11,9
2020-09,A00,Grob Opening: Romford Countergambit,2000,13,10,3,2,1,6,5,1
2020-09,A00,Grob Opening: Romford Countergambit,2200,7,4,2,1,0,5,3,2
2020-09,A00,Grob Opening: Romford Countergambit,2400,3,0,2,0,0,1,0,1
2020-09,A00,Grob Opening: Spike Attack,800,1,0,1,0,0,1,0,1
2020-09,A00,Grob Opening: Spike Attack,1000,7,1,6,0,1,6,1,5
2020-09,A00,Grob Opening: Spike Attack,1200,20,8,12,2,0,18,8,10
2020-09,A00,Grob Opening: Spike Attack,1400,60,28,31,3,2,50,26,23
2020-09,A00,Grob Opening: Spike Attack,1600,136,69,63,15,14,111,55,52
2020-09,A00,Grob Opening: Spike Attack,1800,306,136,157,21,17,241,111,119
2020-09,A00,Grob Opening: Spike Attack,2000,275,132,129,17,19,200,91,96
2020-09,A00,Grob Opening: Spike Attack,2200,75,41,30,2,4,53,30,19
2020-09,A00,Grob Opening: Spike Attack,2400,26,9,14,0,0,18,6,10
2020-09,A00,"Grob Opening: Spike, Hurst Attack",600,2,2,0,2,0,1,1,0
2020-09,A00,"Grob Opening: Spike, Hurst Attack",800,32,12,19,2,6,22,8,13
2020-09,A00,"Grob Opening: Spike, Hurst Attack",1000,165,88,73,33,28,145,78,64
2020-09,A00,"Grob Opening: Spike, Hurst Attack",1200,655,350,279,110,63,600,321,255
2020-09,A00,"Grob Opening: Spike, Hurst Attack",1400,1485,759,681,215,136,1300,661,599
2020-09,A00,"Grob Opening: Spike, Hurst Attack",1600,1998,1094,842,247,186,1724,930,738
2020-09,A00,"Grob Opening: Spike, Hurst Attack",1800,1851,984,812,222,120,1530,836,650
2020-09,A00,"Grob Opening: Spike, Hurst Attack",2000,544,258,265,47,38,404,198,193
2020-09,A00,"Grob Opening: Spike, Hurst Attack",2200,61,22,32,2,4,46,17,22
2020-09,A00,"Grob Opening: Spike, Hurst Attack",2400,2,1,1,0,0,2,1,1
2020-09,A00,Grob Opening: Zilbermints Gambit,1000,1,1,0,0,0,1,1,0
2020-09,A00,Grob Opening: Zilbermints Gambit,1200,5,0,5,0,1,4,0,4
2020-09,A00,Grob Opening: Zilbermints Gambit,1400,9,2,7,0,1,9,2,7
2020-09,A00,Grob Opening: Zilbermints Gambit,1600,26,17,9,3,2,23,17,6
2020-09,A00,Grob Opening: Zilbermints Gambit,1800,25,12,13,1,4,21,10,11
2020-09,A00,Grob Opening: Zilbermints Gambit,2000,3,2,1,0,0,2,2,0
2020-09,A00,Grob Opening: Zilbermints Gambit,2200,2,2,0,0,0,1,1,0
2020-09,A00,"Grob Opening: Zilbermints Gambit, Schiller Defense",1600,1,0,1,0,0,1,0,1
2020-09,A00,"Grob Opening: Zilbermints Gambit, Schiller Defense",1800,1,1,0,1,0,1,1,0
2020-09,A00,"Grob Opening: Zilbermints Gambit, Schiller Defense",2000,1,0,1,0,0,1,0,1
2020-09,A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",1200,1,0,1,0,0,1,0,1
2020-09,A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",1800,1,1,0,0,0,0,0,0
2020-09,A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",2200,1,1,0,0,0,0,0,0
2020-09,A00,Hungarian Opening,600,468,219,220,60,71,304,147,139
2020-09,A00,Hungarian Opening,800,6460,3128,2981,747,823,4850,2336,2255
2020-09,A00,Hungarian Opening,1000,22762,11081,10583,2166,2535,18926,9333,8735
2020-09,A00,Hungarian Opening,1200,43017,20996,20058,3654,4059,36415,17958,16904
2020-09,A00,Hungarian Opening,1400,58782,28439,27788,4206,4469,50387,24577,23662
2020-09,A00,Hungarian Opening,1600,59439,29349,27395,3515,3306,50525,25045,23119
2020-09,A00,Hungarian Opening,1800,39527,19374,18327,1917,1871,31589,15521,14574
2020-09,A00,Hungarian Opening,2000,13660,6759,6157,560,594,9640,4708,4388
2020-09,A00,Hungarian Opening,2200,4346,2222,1819,186,171,2915,1442,1257
2020-09,A00,Hungarian Opening,2400,712,326,303,14,22,463,201,201
2020-09,A00,Hungarian Opening: Burk Gambit,2200,2,0,2,0,0,2,0,2
2020-09,A00,Hungarian Opening: Bücker Gambit,800,2,1,0,1,0,1,0,0
2020-09,A00,Hungarian Opening: Bücker Gambit,1000,5,1,4,0,1,5,1,4
2020-09,A00,Hungarian Opening: Bücker Gambit,1200,18,6,12,2,2,13,4,9
2020-09,A00,Hungarian Opening: Bücker Gambit,1400,14,8,6,0,1,8,4,4
2020-09,A00,Hungarian Opening: Bücker Gambit,1600,24,12,12,3,2,15,5,10
2020-09,A00,Hungarian Opening: Bücker Gambit,1800,4,2,2,0,0,3,2,1
2020-09,A00,Hungarian Opening: Bücker Gambit,2000,7,5,2,1,0,4,3,1
2020-09,A00,Hungarian Opening: Bücker Gambit,2200,1,1,0,0,0,1,1,0
2020-09,A00,Hungarian Opening: Catalan Formation,600,10,3,7,0,0,5,2,3
2020-09,A00,Hungarian Opening: Catalan Formation,800,275,151,112,21,24,213,120,83
2020-09,A00,Hungarian Opening: Catalan Formation,1000,1065,539,476,91,78,904,461,403
2020-09,A00,Hungarian Opening: Catalan Formation,1200,2743,1398,1220,231,150,2383,1221,1055
2020-09,A00,Hungarian Opening: Catalan Formation,1400,5372,2654,2491,355,277,4706,2355,2145
2020-09,A00,Hungarian Opening: Catalan Formation,1600,7310,3568,3367,379,293,6194,3034,2828
2020-09,A00,Hungarian Opening: Catalan Formation,1800,6073,2993,2775,270,166,4871,2429,2199
2020-09,A00,Hungarian Opening: Catalan Formation,2000,1904,985,805,67,46,1318,663,568
2020-09,A00,Hungarian Opening: Catalan Formation,2200,486,255,199,21,12,324,161,141
2020-09,A00,Hungarian Opening: Catalan Formation,2400,69,41,24,5,1,41,26,12
2020-09,A00,Hungarian Opening: Dutch Defense,600,8,5,2,2,1,5,3,2
2020-09,A00,Hungarian Opening: Dutch Defense,800,123,64,52,12,12,91,46,41
2020-09,A00,Hungarian Opening: Dutch Defense,1000,252,142,94,30,14,193,112,70
2020-09,A00,Hungarian Opening: Dutch Defense,1200,396,198,167,32,25,300,152,126
2020-09,A00,Hungarian Opening: Dutch Defense,1400,632,314,286,43,35,506,251,230
2020-09,A00,Hungarian Opening: Dutch Defense,1600,933,455,447,63,39,752,384,347
2020-09,A00,Hungarian Opening: Dutch Defense,1800,1035,468,521,39,38,808,383,392
2020-09,A00,Hungarian Opening: Dutch Defense,2000,564,265,264,24,26,391,185,180
2020-09,A00,Hungarian Opening: Dutch Defense,2200,242,122,101,12,12,163,88,66
2020-09,A00,Hungarian Opening: Dutch Defense,2400,39,20,15,1,0,29,14,12
2020-09,A00,Hungarian Opening: Indian Defense,600,29,15,13,2,4,21,10,11
2020-09,A00,Hungarian Opening: Indian Defense,800,365,166,172,35,37,282,121,137
2020-09,A00,Hungarian Opening: Indian Defense,1000,1085,532,501,108,104,880,434,402
2020-09,A00,Hungarian Opening: Indian Defense,1200,2245,1067,1093,184,167,1939,937,931
2020-09,A00,Hungarian Opening: Indian Defense,1400,3650,1715,1771,248,238,3099,1474,1484
2020-09,A00,Hungarian Opening: Indian Defense,1600,5068,2404,2437,300,272,4124,2049,1881
2020-09,A00,Hungarian Opening: Indian Defense,1800,6203,2886,2998,280,239,4712,2285,2178
2020-09,A00,Hungarian Opening: Indian Defense,2000,4165,1974,1971,182,149,2873,1369,1352
2020-09,A00,Hungarian Opening: Indian Defense,2200,2229,1145,907,82,52,1446,738,594
