month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2020-10,A00,Amar Gambit,600,1,0,1,0,1,0,0,0
2020-10,A00,Amar Gambit,1400,1,0,1,0,0,0,0,0
2020-10,A00,Amar Gambit,1600,1,0,1,0,0,1,0,1
2020-10,A00,Amar Gambit,1800,2,0,2,0,0,2,0,2
2020-10,A00,Amar Gambit,2200,1,0,1,0,0,0,0,0
2020-10,A00,Amar Opening,600,225,76,130,21,32,134,45,81
2020-10,A00,Amar Opening,800,1206,408,675,91,186,661,237,369
2020-10,A00,Amar Opening,1000,2396,816,1318,216,388,1287,488,680
2020-10,A00,Amar Opening,1200,2769,925,1489,159,418,1135,430,560
2020-10,A00,Amar Opening,1400,2674,927,1438,122,369,1364,553,665
2020-10,A00,Amar Opening,1600,1445,496,817,68,211,674,284,336
2020-10,A00,Amar Opening,1800,1068,458,554,54,98,682,318,329
2020-10,A00,Amar Opening,2000,1111,581,483,59,51,873,454,386
2020-10,A00,Amar Opening,2200,264,113,134,12,23,172,74,85
2020-10,A00,Amar Opening,2400,136,82,44,9,1,99,56,34
2020-10,A00,Amar Opening: Gent Gambit,1800,4,3,1,1,0,4,3,1
2020-10,A00,Amar Opening: Gent Gambit,2200,1,1,0,0,0,1,1,0
2020-10,A00,Amar Opening: Paris Gambit,600,1,1,0,1,0,0,0,0
2020-10,A00,Amar Opening: Paris Gambit,800,2,1,1,0,0,1,0,1
2020-10,A00,Amar Opening: Paris Gambit,1000,2,2,0,0,0,2,2,0
2020-10,A00,Amar Opening: Paris Gambit,1200,3,0,3,0,2,3,0,3
2020-10,A00,Amar Opening: Paris Gambit,1400,5,1,4,0,3,4,1,3
2020-10,A00,Amar Opening: Paris Gambit,1600,11,7,4,1,1,8,6,2
2020-10,A00,Amar Opening: Paris Gambit,1800,11,6,5,1,1,8,4,4
2020-10,A00,Amar Opening: Paris Gambit,2000,9,1,7,0,1,6,0,6
2020-10,A00,Amar Opening: Paris Gambit,2200,6,3,2,2,0,3,1,1
2020-10,A00,Amar Opening: Paris Gambit,2400,5,0,4,0,1,2,0,2
2020-10,A00,Amsterdam Attack,800,1,1,0,1,0,1,1,0
2020-10,A00,Amsterdam Attack,1000,7,5,2,1,0,7,5,2
2020-10,A00,Amsterdam Attack,1200,13,7,6,1,1,11,7,4
2020-10,A00,Amsterdam Attack,1400,19,9,10,3,3,17,8,9
2020-10,A00,Amsterdam Attack,1600,20,9,9,0,2,15,9,5
2020-10,A00,Amsterdam Attack,1800,3,1,2,0,0,3,1,2
2020-10,A00,Amsterdam Attack,2000,5,3,2,1,1,5,3,2
2020-10,A00,Anderssen Opening,600,154,49,84,11,20,96,31,53
2020-10,A00,Anderssen Opening,800,1042,412,535,93,113,667,277,344
2020-10,A00,Anderssen Opening,1000,2232,890,1098,159,225,1411,623,682
2020-10,A00,Anderssen Opening,1200,4732,1981,2284,330,410,3499,1580,1655
2020-10,A00,Anderssen Opening,1400,4963,2145,2440,259,454,3821,1780,1817
2020-10,A00,Anderssen Opening,1600,4848,2125,2484,311,353,3742,1703,1875
2020-10,A00,Anderssen Opening,1800,2817,1301,1362,151,163,1844,842,903
2020-10,A00,Anderssen Opening,2000,3130,1510,1403,110,149,2389,1171,1041
2020-10,A00,Anderssen Opening,2200,873,396,387,33,35,599,273,259
2020-10,A00,Anderssen Opening,2400,188,95,79,10,9,136,63,63
2020-10,A00,Anderssen Opening: Polish Gambit,600,1,0,0,0,0,0,0,0
2020-10,A00,Anderssen Opening: Polish Gambit,800,7,3,2,0,0,2,1,1
2020-10,A00,Anderssen Opening: Polish Gambit,1000,15,10,2,4,0,9,6,1
2020-10,A00,Anderssen Opening: Polish Gambit,1200,15,5,9,1,2,10,1,8
2020-10,A00,Anderssen Opening: Polish Gambit,1400,13,7,3,2,0,10,5,3
2020-10,A00,Anderssen Opening: Polish Gambit,1600,9,4,5,0,0,8,4,4
2020-10,A00,Anderssen Opening: Polish Gambit,1800,7,3,3,0,0,4,1,2
2020-10,A00,Anderssen Opening: Polish Gambit,2000,8,3,5,0,0,3,2,1
2020-10,A00,Anderssen Opening: Polish Gambit,2200,1,0,1,0,0,1,0,1
2020-10,A00,Barnes Opening: Fool's Mate,600,6,0,6,0,6,6,0,6
2020-10,A00,Barnes Opening: Fool's Mate,800,16,0,16,0,16,9,0,9
2020-10,A00,Barnes Opening: Fool's Mate,1000,33,0,33,0,33,16,0,16
2020-10,A00,Barnes Opening: Fool's Mate,1200,53,0,53,0,53,23,0,23
2020-10,A00,Barnes Opening: Fool's Mate,1400,49,0,49,0,49,26,0,26
2020-10,A00,Barnes Opening: Fool's Mate,1600,25,0,25,0,25,15,0,15
2020-10,A00,Barnes Opening: Fool's Mate,1800,17,0,17,0,17,8,0,8
2020-10,A00,Barnes Opening: Fool's Mate,2000,15,0,15,0,15,10,0,10
2020-10,A00,Barnes Opening: Fool's Mate,2200,4,0,4,0,4,1,0,1
2020-10,A00,Barnes Opening: Gedult Gambit,800,3,2,1,0,0,2,1,1
2020-10,A00,Barnes Opening: Gedult Gambit,1000,2,1,1,1,0,2,1,1
2020-10,A00,Barnes Opening: Gedult Gambit,1200,3,1,2,0,1,3,1,2
2020-10,A00,Barnes Opening: Gedult Gambit,1400,5,2,3,0,2,4,2,2
2020-10,A00,Barnes Opening: Gedult Gambit,1600,3,1,2,0,1,2,1,1
2020-10,A00,Barnes Opening: Gedult Gambit,1800,12,5,7,0,0,8,2,6
2020-10,A00,Barnes Opening: Gedult Gambit,2000,6,5,1,0,0,4,3,1
2020-10,A00,Barnes Opening: Gedult Gambit,2200,1,1,0,0,0,1,1,0
2020-10,A00,Barnes Opening: Walkerling,600,41,17,24,6,8,32,13,19
2020-10,A00,Barnes Opening: Walkerling,800,288,130,147,28,32,219,105,106
2020-10,A00,Barnes Opening: Walkerling,1000,603,259,321,56,82,481,208,255
2020-10,A00,Barnes Opening: Walkerling,1200,706,287,386,54,77,582,249,307
2020-10,A00,Barnes Opening: Walkerling,1400,528,206,312,37,70,411,167,237
2020-10,A00,Barnes Opening: Walkerling,1600,395,179,206,21,54,308,143,155
2020-10,A00,Barnes Opening: Walkerling,1800,294,131,154,21,24,222,106,109
2020-10,A00,Barnes Opening: Walkerling,2000,141,58,77,9,13,108,49,55
2020-10,A00,Barnes Opening: Walkerling,2200,13,6,7,1,0,10,5,5
2020-10,A00,Barnes Opening: Walkerling,2400,3,0,1,0,0,2,0,0
2020-10,A00,Clemenz Opening,600,264,87,144,18,39,139,51,70
2020-10,A00,Clemenz Opening,800,1377,418,753,77,235,706,233,377
2020-10,A00,Clemenz Opening,1000,3835,1306,1972,208,517,2167,880,1055
2020-10,A00,Clemenz Opening,1200,6395,2292,3269,290,658,3982,1638,1962
2020-10,A00,Clemenz Opening,1400,6496,2355,3396,290,752,4374,1796,2182
2020-10,A00,Clemenz Opening,1600,3796,1616,1947,157,352,2666,1260,1267
2020-10,A00,Clemenz Opening,1800,2205,930,1141,87,199,1720,773,857
2020-10,A00,Clemenz Opening,2000,1181,608,508,49,66,828,392,384
2020-10,A00,Clemenz Opening,2200,499,223,238,18,24,397,181,188
2020-10,A00,Clemenz Opening,2400,71,36,31,2,2,52,26,22
2020-10,A00,Clemenz Opening: Spike Lee Gambit,600,1,0,0,0,0,0,0,0
2020-10,A00,Clemenz Opening: Spike Lee Gambit,800,7,3,2,0,0,6,2,2
2020-10,A00,Clemenz Opening: Spike Lee Gambit,1000,11,5,3,1,0,5,2,2
2020-10,A00,Clemenz Opening: Spike Lee Gambit,1200,22,8,10,1,1,13,6,6
2020-10,A00,Clemenz Opening: Spike Lee Gambit,1400,13,2,9,0,3,4,0,3
2020-10,A00,Clemenz Opening: Spike Lee Gambit,1600,6,0,4,0,1,4,0,4
2020-10,A00,Clemenz Opening: Spike Lee Gambit,1800,3,2,0,0,0,3,2,0
2020-10,A00,Clemenz Opening: Spike Lee Gambit,2000,3,2,1,0,1,3,2,1
2020-10,A00,Crab Opening,600,53,18,32,5,10,33,11,19
2020-10,A00,Crab Opening,800,351,126,204,28,76,228,88,126
2020-10,A00,Crab Opening,1000,745,273,426,53,161,512,214,273
2020-10,A00,Crab Opening,1200,1055,409,580,76,148,730,334,352
2020-10,A00,Crab Opening,1400,963,358,551,62,168,698,311,351
2020-10,A00,Crab Opening,1600,399,167,214,25,54,283,128,141
2020-10,A00,Crab Opening,1800,175,64,108,2,30,130,52,77
2020-10,A00,Crab Opening,2000,82,26,50,3,12,58,18,36
2020-10,A00,Crab Opening,2200,28,11,14,0,2,21,9,9
2020-10,A00,Crab Opening,2400,7,3,4,0,1,2,0,2
2020-10,A00,Creepy Crawly Formation: Classical Defense,600,7,2,4,0,1,3,1,2
2020-10,A00,Creepy Crawly Formation: Classical Defense,800,66,31,35,5,6,41,24,17
2020-10,A00,Creepy Crawly Formation: Classical Defense,1000,302,146,145,33,29,249,125,118
2020-10,A00,Creepy Crawly Formation: Classical Defense,1200,859,384,426,60,62,727,336,353
2020-10,A00,Creepy Crawly Formation: Classical Defense,1400,1316,600,650,76,92,1164,552,559
2020-10,A00,Creepy Crawly Formation: Classical Defense,1600,643,286,338,24,40,552,258,279
2020-10,A00,Creepy Crawly Formation: Classical Defense,1800,112,42,63,3,10,81,29,45
2020-10,A00,Creepy Crawly Formation: Classical Defense,2000,133,65,60,5,10,106,51,48
2020-10,A00,Creepy Crawly Formation: Classical Defense,2200,54,20,29,2,2,41,15,23
2020-10,A00,Creepy Crawly Formation: Classical Defense,2400,15,5,9,0,0,11,3,7
2020-10,A00,Formation: Hippopotamus Attack,800,1,0,1,0,0,1,0,1
2020-10,A00,Formation: Hippopotamus Attack,1000,4,1,2,0,1,3,1,2
2020-10,A00,Formation: Hippopotamus Attack,1200,3,0,3,0,0,1,0,1
2020-10,A00,Formation: Hippopotamus Attack,1800,1,0,1,0,0,1,0,1
2020-10,A00,Formation: Hippopotamus Attack,2000,1,0,1,0,0,0,0,0
2020-10,A00,Formation: Hippopotamus Attack,2200,1,0,1,0,0,1,0,1
2020-10,A00,Formation: Shy Attack,1200,1,0,1,0,0,1,0,1
2020-10,A00,Formation: Shy Attack,1400,1,1,0,0,0,1,1,0
2020-10,A00,Formation: Shy Attack,1600,1,1,0,0,0,0,0,0
2020-10,A00,Gedult's Opening,600,292,95,170,24,54,177,56,109
2020-10,A00,Gedult's Opening,800,1557,537,877,99,266,934,355,512
2020-10,A00,Gedult's Opening,1000,3713,1253,2051,193,595,2353,883,1277
2020-10,A00,Gedult's Opening,1200,5490,1882,3004,246,832,3452,1290,1884
2020-10,A00,Gedult's Opening,1400,6463,2357,3637,235,1013,4547,1792,2521
2020-10,A00,Gedult's Opening,1600,5815,2357,3170,241,750,4338,1826,2316
2020-10,A00,Gedult's Opening,1800,5779,2611,2952,225,585,4535,2006,2349
2020-10,A00,Gedult's Opening,2000,3629,1675,1775,140,294,2709,1223,1344
2020-10,A00,Gedult's Opening,2200,1037,470,508,33,84,726,329,349
2020-10,A00,Gedult's Opening,2400,148,71,69,3,10,102,53,44
2020-10,A00,Global Opening,600,17,9,6,2,3,7,3,3
2020-10,A00,Global Opening,800,96,35,56,9,19,60,25,32
2020-10,A00,Global Opening,1000,286,122,146,25,46,207,100,99
2020-10,A00,Global Opening,1200,692,308,342,46,82,573,264,279
2020-10,A00,Global Opening,1400,775,338,404,37,97,656,297,332
2020-10,A00,Global Opening,1600,332,135,183,16,36,268,121,136
2020-10,A00,Global Opening,1800,50,26,22,1,7,34,20,12
2020-10,A00,Global Opening,2000,24,12,12,0,2,18,9,9
2020-10,A00,Global Opening,2200,8,3,5,0,0,6,3,3
2020-10,A00,Global Opening,2400,3,0,2,0,0,3,0,2
2020-10,A00,Grob Opening,600,559,195,311,50,119,372,149,190
2020-10,A00,Grob Opening,800,2323,783,1289,213,429,1388,507,761
2020-10,A00,Grob Opening,1000,5673,2133,3041,524,971,3623,1547,1833
2020-10,A00,Grob Opening,1200,8925,3712,4475,825,1165,5946,2729,2850
2020-10,A00,Grob Opening,1400,13715,5998,6975,1361,1576,10893,5039,5350
2020-10,A00,Grob Opening,1600,11182,5098,5635,898,1089,8466,4041,4095
2020-10,A00,Grob Opening,1800,10730,5068,5221,752,740,8633,4145,4130
2020-10,A00,Grob Opening,2000,4413,2038,2179,215,251,3389,1598,1641
2020-10,A00,Grob Opening,2200,579,274,277,32,43,394,194,176
2020-10,A00,Grob Opening,2400,37,19,14,3,2,18,11,4
2020-10,A00,Grob Opening: Alessi Gambit,600,8,2,5,0,0,6,2,3
2020-10,A00,Grob Opening: Alessi Gambit,800,28,9,11,1,4,13,5,4
2020-10,A00,Grob Opening: Alessi Gambit,1000,45,20,15,6,4,21,9,7
2020-10,A00,Grob Opening: Alessi Gambit,1200,98,51,24,4,2,41,26,6
2020-10,A00,Grob Opening: Alessi Gambit,1400,117,51,53,10,4,78,40,33
2020-10,A00,Grob Opening: Alessi Gambit,1600,55,31,21,6,3,40,25,14
2020-10,A00,Grob Opening: Alessi Gambit,1800,85,45,35,11,7,74,41,30
2020-10,A00,Grob Opening: Alessi Gambit,2000,31,17,13,4,3,17,10,6
2020-10,A00,Grob Opening: Alessi Gambit,2400,1,1,0,1,0,0,0,0
2020-10,A00,Grob Opening: Double Grob,600,34,15,11,3,4,24,12,7
2020-10,A00,Grob Opening: Double Grob,800,116,38,51,9,14,60,20,24
2020-10,A00,Grob Opening: Double Grob,1000,198,78,75,12,14,99,37,41
2020-10,A00,Grob Opening: Double Grob,1200,285,99,128,12,17,128,46,65
2020-10,A00,Grob Opening: Double Grob,1400,274,119,115,25,14,182,84,73
2020-10,A00,Grob Opening: Double Grob,1600,134,67,57,8,4,80,41,37
2020-10,A00,Grob Opening: Double Grob,1800,93,48,43,10,10,77,38,38
2020-10,A00,Grob Opening: Double Grob,2000,38,15,20,3,4,31,12,16
2020-10,A00,Grob Opening: Double Grob,2200,7,5,2,0,0,4,3,1
2020-10,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",600,7,1,5,0,3,5,0,4
2020-10,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",800,10,2,6,1,1,9,2,5
2020-10,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1000,27,8,13,3,2,13,1,7
2020-10,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1200,25,3,14,0,2,11,3,5
2020-10,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1400,23,9,9,0,2,10,6,4
2020-10,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1600,12,4,8,0,3,6,3,3
2020-10,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1800,1,0,0,0,0,0,0,0
2020-10,A00,Grob Opening: Grob Gambit,600,19,8,11,4,4,10,6,4
2020-10,A00,Grob Opening: Grob Gambit,800,128,56,66,13,19,87,42,43
