month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2019-01,A00,Anderssen Opening,1000,1,1,0,0,0,1,1,0
2019-01,A00,Anderssen Opening,1200,2,2,0,1,0,2,2,0
2019-01,A00,Anderssen Opening,1400,1,1,0,0,0,0,0,0
2019-01,A00,Anderssen Opening,1800,1,0,1,0,0,1,0,1
2019-01,A00,Barnes Opening: Walkerling,1200,1,0,1,0,0,0,0,0
2019-01,A00,Clemenz Opening,1000,2,1,1,0,0,2,1,1
2019-01,A00,Clemenz Opening,1200,1,1,0,0,0,0,0,0
2019-01,A00,Clemenz Opening,1400,4,0,3,0,1,1,0,1
2019-01,A00,Clemenz Opening,1600,4,2,2,1,1,2,2,0
2019-01,A00,Crab Opening,1000,1,1,0,0,0,1,1,0
2019-01,A00,Crab Opening,1200,1,0,1,0,1,0,0,0
2019-01,A00,Crab Opening,1400,1,0,1,0,1,1,0,1
2019-01,A00,Creepy Crawly Formation: Classical Defense,1600,1,0,1,0,0,1,0,1
2019-01,A00,Gedult's Opening,800,3,2,1,1,1,2,1,1
2019-01,A00,Gedult's Opening,1000,2,2,0,0,0,1,1,0
2019-01,A00,Gedult's Opening,1200,2,1,1,0,0,1,0,1
2019-01,A00,Gedult's Opening,1400,7,3,4,0,0,7,3,4
2019-01,A00,Gedult's Opening,1600,1,1,0,0,0,1,1,0
2019-01,A00,Gedult's Opening,2200,1,1,0,0,0,0,0,0
2019-01,A00,Global Opening,1400,1,1,0,0,0,0,0,0
2019-01,A00,Grob Opening,800,4,2,2,1,2,3,1,2
2019-01,A00,Grob Opening,1000,2,0,2,0,0,2,0,2
2019-01,A00,Grob Opening,1200,11,4,6,1,0,11,4,6
2019-01,A00,Grob Opening,1400,10,5,5,1,1,10,5,5
2019-01,A00,Grob Opening,1600,2,1,1,1,0,1,1,0
2019-01,A00,Grob Opening,1800,4,3,1,0,0,4,3,1
2019-01,A00,Grob Opening: Alessi Gambit,800,2,2,0,2,0,0,0,0
2019-01,A00,Grob Opening: Grob Gambit,1000,1,1,0,0,0,0,0,0
