month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2021-08,A00,Amar Gambit,1000,1,1,0,0,0,1,1,0
2021-08,A00,Amar Gambit,1800,1,0,1,0,1,0,0,0
2021-08,A00,Amar Gambit,2000,6,4,2,1,1,6,4,2
2021-08,A00,Amar Gambit,2200,2,2,0,2,0,2,2,0
2021-08,A00,Amar Opening,600,681,251,362,70,111,440,174,219
2021-08,A00,Amar Opening,800,1816,647,1010,159,303,1111,428,602
2021-08,A00,Amar Opening,1000,2271,757,1278,173,387,1233,443,670
2021-08,A00,Amar Opening,1200,2088,709,1172,133,352,1015,389,537
2021-08,A00,Amar Opening,1400,1517,508,897,87,270,753,273,440
2021-08,A00,Amar Opening,1600,995,412,518,70,111,484,213,238
2021-08,A00,Amar Opening,1800,1118,561,518,80,76,656,342,291
2021-08,A00,Amar Opening,2000,1134,550,533,56,53,786,397,353
2021-08,A00,Amar Opening,2200,476,215,234,18,33,346,167,162
2021-08,A00,Amar Opening,2400,124,57,61,12,8,86,40,41
2021-08,A00,Amar Opening: Gent Gambit,2000,6,3,2,0,1,5,2,2
2021-08,A00,Amar Opening: Gent Gambit,2200,1,0,1,0,1,1,0,1
2021-08,A00,Amar Opening: Paris Gambit,600,1,0,1,0,0,1,0,1
2021-08,A00,Amar Opening: Paris Gambit,1000,7,2,4,0,0,5,2,2
2021-08,A00,Amar Opening: Paris Gambit,1200,10,5,5,0,0,6,3,3
2021-08,A00,Amar Opening: Paris Gambit,1400,15,5,8,1,3,10,3,5
2021-08,A00,Amar Opening: Paris Gambit,1600,18,8,10,1,2,14,8,6
2021-08,A00,Amar Opening: Paris Gambit,1800,16,5,9,2,0,13,3,8
2021-08,A00,Amar Opening: Paris Gambit,2000,49,23,21,1,3,39,18,18
2021-08,A00,Amar Opening: Paris Gambit,2200,6,2,4,0,1,4,1,3
2021-08,A00,Amar Opening: Paris Gambit,2400,2,0,2,0,1,1,0,1
2021-08,A00,Amsterdam Attack,600,1,1,0,1,0,1,1,0
2021-08,A00,Amsterdam Attack,800,4,1,2,0,0,3,0,2
2021-08,A00,Amsterdam Attack,1000,7,3,4,2,1,4,2,2
2021-08,A00,Amsterdam Attack,1200,11,4,7,1,2,9,3,6
2021-08,A00,Amsterdam Attack,1400,9,5,4,0,0,8,4,4
2021-08,A00,Amsterdam Attack,1600,16,6,9,2,1,14,5,8
2021-08,A00,Amsterdam Attack,1800,7,3,3,1,0,6,3,3
2021-08,A00,Amsterdam Attack,2000,5,3,2,0,0,4,2,2
2021-08,A00,Anderssen's Opening,600,505,185,285,61,60,353,136,197
2021-08,A00,Anderssen's Opening,800,1186,423,627,93,154,671,271,325
2021-08,A00,Anderssen's Opening,1000,2517,958,1297,173,294,1692,716,834
2021-08,A00,Anderssen's Opening,1200,3592,1522,1727,220,351,2551,1181,1173
2021-08,A00,Anderssen's Opening,1400,5035,2240,2480,345,432,4081,1928,1940
2021-08,A00,Anderssen's Opening,1600,4707,2111,2401,244,371,3885,1813,1911
2021-08,A00,Anderssen's Opening,1800,4809,2341,2247,259,289,3952,1916,1847
2021-08,A00,Anderssen's Opening,2000,4025,1992,1770,166,162,3040,1492,1357
2021-08,A00,Anderssen's Opening,2200,1973,933,902,108,62,1461,715,657
2021-08,A00,Anderssen's Opening,2400,812,405,325,30,22,578,283,234
2021-08,A00,Anderssen's Opening: Polish Gambit,600,6,0,6,0,0,3,0,3
2021-08,A00,Anderssen's Opening: Polish Gambit,800,8,6,2,0,0,3,3,0
2021-08,A00,Anderssen's Opening: Polish Gambit,1000,11,5,5,1,2,10,4,5
2021-08,A00,Anderssen's Opening: Polish Gambit,1200,15,9,5,3,2,6,2,4
2021-08,A00,Anderssen's Opening: Polish Gambit,1400,10,3,5,0,2,8,3,3
2021-08,A00,Anderssen's Opening: Polish Gambit,1600,6,5,1,1,0,5,4,1
2021-08,A00,Anderssen's Opening: Polish Gambit,1800,9,3,6,0,1,8,3,5
2021-08,A00,Anderssen's Opening: Polish Gambit,2000,15,3,11,0,1,15,3,11
2021-08,A00,Anderssen's Opening: Polish Gambit,2200,5,2,3,1,2,4,1,3
2021-08,A00,Barnes Opening: Fool's Mate,600,17,0,17,0,17,8,0,8
2021-08,A00,Barnes Opening: Fool's Mate,800,43,0,43,0,43,20,0,20
2021-08,A00,Barnes Opening: Fool's Mate,1000,49,0,49,0,49,31,0,31
2021-08,A00,Barnes Opening: Fool's Mate,1200,57,0,57,0,57,25,0,25
2021-08,A00,Barnes Opening: Fool's Mate,1400,89,0,89,0,89,29,0,29
2021-08,A00,Barnes Opening: Fool's Mate,1600,44,0,44,0,44,17,0,17
2021-08,A00,Barnes Opening: Fool's Mate,1800,24,0,24,0,24,15,0,15
2021-08,A00,Barnes Opening: Fool's Mate,2000,16,0,16,0,16,10,0,10
2021-08,A00,Barnes Opening: Fool's Mate,2200,6,0,6,0,6,3,0,3
2021-08,A00,Barnes Opening: Fool's Mate,2400,1,0,1,0,1,0,0,0
2021-08,A00,Barnes Opening: Gedult Gambit,800,2,1,1,1,0,2,1,1
2021-08,A00,Barnes Opening: Gedult Gambit,1000,4,2,2,2,0,3,1,2
2021-08,A00,Barnes Opening: Gedult Gambit,1200,2,0,1,0,0,2,0,1
2021-08,A00,Barnes Opening: Gedult Gambit,1400,6,3,3,0,2,6,3,3
2021-08,A00,Barnes Opening: Gedult Gambit,1600,9,6,2,3,1,8,5,2
2021-08,A00,Barnes Opening: Gedult Gambit,1800,14,5,8,1,1,10,3,6
2021-08,A00,Barnes Opening: Gedult Gambit,2000,9,5,4,0,0,7,3,4
2021-08,A00,Barnes Opening: Gedult Gambit,2200,4,1,3,0,0,4,1,3
2021-08,A00,Barnes Opening: Hammerschlag,600,17,3,13,1,6,9,2,6
2021-08,A00,Barnes Opening: Hammerschlag,800,102,38,56,9,16,86,28,50
2021-08,A00,Barnes Opening: Hammerschlag,1000,196,91,99,16,30,172,79,87
2021-08,A00,Barnes Opening: Hammerschlag,1200,205,75,119,14,46,170,69,92
2021-08,A00,Barnes Opening: Hammerschlag,1400,276,115,159,14,63,213,99,113
2021-08,A00,Barnes Opening: Hammerschlag,1600,491,223,258,28,72,426,192,225
2021-08,A00,Barnes Opening: Hammerschlag,1800,450,208,220,19,50,401,184,198
2021-08,A00,Barnes Opening: Hammerschlag,2000,185,74,105,9,21,142,56,80
2021-08,A00,Barnes Opening: Hammerschlag,2200,118,42,68,5,15,83,32,45
2021-08,A00,Barnes Opening: Hammerschlag,2400,37,14,20,1,7,27,9,16
2021-08,A00,Clemenz Opening,600,717,202,406,33,133,416,121,230
2021-08,A00,Clemenz Opening,800,2435,830,1303,162,385,1364,513,707
2021-08,A00,Clemenz Opening,1000,4566,1601,2418,290,741,2677,1100,1333
2021-08,A00,Clemenz Opening,1200,5855,2032,3184,278,893,3463,1444,1732
2021-08,A00,Clemenz Opening,1400,5537,2080,2950,271,718,3978,1681,1989
2021-08,A00,Clemenz Opening,1600,4718,1964,2519,255,465,3596,1619,1820
2021-08,A00,Clemenz Opening,1800,1925,747,1098,89,249,1363,532,775
2021-08,A00,Clemenz Opening,2000,1237,587,597,55,110,864,412,416
2021-08,A00,Clemenz Opening,2200,998,481,455,32,32,841,406,381
2021-08,A00,Clemenz Opening,2400,222,116,92,13,4,170,86,73
2021-08,A00,Clemenz Opening: Spike Lee Gambit,600,3,1,2,1,1,3,1,2
2021-08,A00,Clemenz Opening: Spike Lee Gambit,800,7,3,1,0,0,4,1,1
2021-08,A00,Clemenz Opening: Spike Lee Gambit,1000,14,4,7,0,2,5,1,3
2021-08,A00,Clemenz Opening: Spike Lee Gambit,1200,14,8,5,2,1,5,4,1
2021-08,A00,Clemenz Opening: Spike Lee Gambit,1400,9,4,4,1,0,5,2,2
2021-08,A00,Clemenz Opening: Spike Lee Gambit,1600,4,1,2,0,0,2,1,1
2021-08,A00,Clemenz Opening: Spike Lee Gambit,1800,4,1,2,0,1,3,0,2
2021-08,A00,Crab Opening,600,167,49,106,14,36,111,35,68
2021-08,A00,Crab Opening,800,589,236,317,51,111,429,185,219
2021-08,A00,Crab Opening,1000,872,318,483,46,161,616,253,321
2021-08,A00,Crab Opening,1200,978,397,546,69,169,728,330,378
2021-08,A00,Crab Opening,1400,784,286,468,54,123,608,242,345
2021-08,A00,Crab Opening,1600,441,172,251,25,66,329,145,168
2021-08,A00,Crab Opening,1800,169,69,95,6,32,123,54,66
2021-08,A00,Crab Opening,2000,74,35,36,5,7,46,21,23
2021-08,A00,Crab Opening,2200,28,15,12,2,3,23,13,10
2021-08,A00,Crab Opening,2400,17,10,7,3,0,10,7,3
2021-08,A00,Creepy Crawly Formation: Classical Defense,600,22,8,12,1,5,12,5,7
2021-08,A00,Creepy Crawly Formation: Classical Defense,800,130,54,72,16,17,95,43,50
2021-08,A00,Creepy Crawly Formation: Classical Defense,1000,413,156,237,33,40,337,130,193
2021-08,A00,Creepy Crawly Formation: Classical Defense,1200,1033,441,556,66,83,894,399,461
2021-08,A00,Creepy Crawly Formation: Classical Defense,1400,977,451,487,46,81,850,396,421
2021-08,A00,Creepy Crawly Formation: Classical Defense,1600,905,444,432,37,49,793,409,359
2021-08,A00,Creepy Crawly Formation: Classical Defense,1800,421,196,210,11,22,374,173,188
2021-08,A00,Creepy Crawly Formation: Classical Defense,2000,147,68,75,3,16,105,42,61
2021-08,A00,Creepy Crawly Formation: Classical Defense,2200,140,75,59,3,7,111,57,48
2021-08,A00,Creepy Crawly Formation: Classical Defense,2400,76,40,34,2,3,62,29,31
2021-08,A00,Englund Gambit Declined: Reversed French,600,1371,689,584,216,173,965,481,411
2021-08,A00,Englund Gambit Declined: Reversed French,800,8095,3950,3767,1140,986,6202,3064,2847
2021-08,A00,Englund Gambit Declined: Reversed French,1000,14962,7188,7166,1932,1706,12419,6001,5902
2021-08,A00,Englund Gambit Declined: Reversed French,1200,18470,8696,8981,1857,1904,15787,7551,7555
2021-08,A00,Englund Gambit Declined: Reversed French,1400,19266,9173,9295,1745,1808,16600,8051,7862
2021-08,A00,Englund Gambit Declined: Reversed French,1600,16539,8159,7706,1330,1252,14026,6924,6513
2021-08,A00,Englund Gambit Declined: Reversed French,1800,13891,6941,6300,886,814,11571,5752,5265
2021-08,A00,Englund Gambit Declined: Reversed French,2000,7150,3573,3244,375,409,5691,2846,2570
2021-08,A00,Englund Gambit Declined: Reversed French,2200,1474,698,677,83,70,1093,522,498
2021-08,A00,Englund Gambit Declined: Reversed French,2400,215,94,102,6,11,146,63,68
2021-08,A00,Formation: Hippopotamus Attack,800,2,0,2,0,0,1,0,1
2021-08,A00,Formation: Hippopotamus Attack,1000,1,0,1,0,1,0,0,0
2021-08,A00,Formation: Hippopotamus Attack,1200,1,0,1,0,1,0,0,0
2021-08,A00,Formation: Hippopotamus Attack,1800,1,1,0,0,0,1,1,0
2021-08,A00,Formation: Hippopotamus Attack,2200,2,2,0,0,0,1,1,0
2021-08,A00,Formation: Shy Attack,1200,1,0,1,0,0,1,0,1
2021-08,A00,Formation: Shy Attack,1400,4,2,2,0,0,4,2,2
2021-08,A00,Formation: Shy Attack,1800,1,1,0,0,0,1,1,0
2021-08,A00,Gedult's Opening,600,781,247,452,60,171,516,173,293
2021-08,A00,Gedult's Opening,800,2561,901,1411,179,446,1660,616,906
2021-08,A00,Gedult's Opening,1000,4024,1402,2245,235,699,2683,1022,1467
2021-08,A00,Gedult's Opening,1200,4623,1617,2580,237,753,3105,1219,1683
2021-08,A00,Gedult's Opening,1400,5231,1921,2976,242,814,3890,1593,2089
2021-08,A00,Gedult's Opening,1600,5621,2375,2999,288,740,4567,2020,2365
2021-08,A00,Gedult's Opening,1800,4719,2031,2503,190,545,3714,1603,1962
2021-08,A00,Gedult's Opening,2000,3200,1364,1680,99,302,2376,1047,1220
2021-08,A00,Gedult's Opening,2200,1372,614,681,57,94,1037,468,508
2021-08,A00,Gedult's Opening,2400,311,135,155,11,31,216,91,110
2021-08,A00,Global Opening,600,47,17,27,3,11,35,11,23
2021-08,A00,Global Opening,800,138,65,68,27,25,81,44,36
2021-08,A00,Global Opening,1000,350,136,187,26,66,229,107,110
2021-08,A00,Global Opening,1200,640,280,328,31,89,519,248,251
2021-08,A00,Global Opening,1400,613,290,298,34,56,528,261,245
2021-08,A00,Global Opening,1600,416,172,226,22,36,355,158,182
2021-08,A00,Global Opening,1800,173,82,89,5,8,151,73,77
2021-08,A00,Global Opening,2000,40,20,18,1,4,22,8,13
2021-08,A00,Global Opening,2200,26,11,15,1,2,19,9,10
2021-08,A00,Global Opening,2400,4,2,2,0,0,2,1,1
2021-08,A00,Grob Opening,600,1745,572,1004,159,384,1141,414,620
2021-08,A00,Grob Opening,800,4909,1887,2654,532,910,3238,1370,1671
2021-08,A00,Grob Opening,1000,7988,3220,4255,880,1375,5733,2537,2900
2021-08,A00,Grob Opening,1200,9913,4300,4955,1055,1377,7375,3438,3549
2021-08,A00,Grob Opening,1400,12545,5588,6341,1270,1527,9929,4535,4946
2021-08,A00,Grob Opening,1600,13105,6205,6391,1219,1278,10346,5015,4933
2021-08,A00,Grob Opening,1800,13681,6447,6694,1027,1023,11116,5257,5414
2021-08,A00,Grob Opening,2000,7603,3526,3759,451,474,5677,2668,2776
2021-08,A00,Grob Opening,2200,1865,853,926,84,115,1347,628,657
