month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2020-08,A00,Grob Opening: Keene Defense,600,2,1,1,1,0,2,1,1
2020-08,A00,Grob Opening: Keene Defense,800,12,8,4,1,2,7,4,3
2020-08,A00,Grob Opening: Keene Defense,1000,20,10,10,3,2,20,10,10
2020-08,A00,Grob Opening: Keene Defense,1200,56,23,31,6,5,50,22,26
2020-08,A00,Grob Opening: Keene Defense,1400,68,29,38,4,7,60,27,32
2020-08,A00,Grob Opening: Keene Defense,1600,187,87,94,14,12,130,59,66
2020-08,A00,Grob Opening: Keene Defense,1800,361,155,187,19,15,278,123,143
2020-08,A00,Grob Opening: Keene Defense,2000,336,173,151,17,10,253,128,114
2020-08,A00,Grob Opening: Keene Defense,2200,138,54,71,3,1,100,44,47
2020-08,A00,Grob Opening: Keene Defense,2400,5,1,4,0,0,5,1,4
2020-08,A00,"Grob Opening: Keene Defense, Main Line",1800,3,2,1,0,0,3,2,1
2020-08,A00,"Grob Opening: Keene Defense, Main Line",2000,8,3,5,1,0,8,3,5
2020-08,A00,"Grob Opening: Keene Defense, Main Line",2200,11,3,8,0,0,8,3,5
2020-08,A00,Grob Opening: London Defense,600,2,0,2,0,0,1,0,1
2020-08,A00,Grob Opening: London Defense,800,11,5,6,1,2,9,4,5
2020-08,A00,Grob Opening: London Defense,1000,49,28,21,9,5,35,21,14
2020-08,A00,Grob Opening: London Defense,1200,66,29,33,6,10,55,23,28
2020-08,A00,Grob Opening: London Defense,1400,80,40,34,8,3,72,36,30
2020-08,A00,Grob Opening: London Defense,1600,21,7,13,2,2,14,4,10
2020-08,A00,Grob Opening: London Defense,1800,18,9,7,1,1,9,4,5
2020-08,A00,Grob Opening: London Defense,2000,25,9,13,1,2,16,6,9
2020-08,A00,Grob Opening: London Defense,2200,4,2,2,0,0,2,1,1
2020-08,A00,Grob Opening: Romford Countergambit,800,3,2,1,1,1,3,2,1
2020-08,A00,Grob Opening: Romford Countergambit,1000,8,5,3,3,1,7,4,3
2020-08,A00,Grob Opening: Romford Countergambit,1200,18,6,12,3,4,16,6,10
2020-08,A00,Grob Opening: Romford Countergambit,1400,28,16,11,8,0,25,14,10
2020-08,A00,Grob Opening: Romford Countergambit,1600,45,23,20,5,3,39,19,18
2020-08,A00,Grob Opening: Romford Countergambit,1800,27,17,10,3,1,21,14,7
2020-08,A00,Grob Opening: Romford Countergambit,2000,19,8,10,1,1,13,6,6
2020-08,A00,Grob Opening: Romford Countergambit,2200,4,3,1,0,1,1,1,0
2020-08,A00,Grob Opening: Romford Countergambit,2400,1,0,1,0,0,0,0,0
2020-08,A00,Grob Opening: Spike Attack,1000,3,1,2,0,0,3,1,2
2020-08,A00,Grob Opening: Spike Attack,1200,32,17,14,3,1,30,16,13
2020-08,A00,Grob Opening: Spike Attack,1400,76,36,37,12,9,59,30,27
2020-08,A00,Grob Opening: Spike Attack,1600,147,53,82,8,16,109,40,59
2020-08,A00,Grob Opening: Spike Attack,1800,353,157,182,19,15,264,119,134
2020-08,A00,Grob Opening: Spike Attack,2000,321,136,169,14,11,217,100,107
2020-08,A00,Grob Opening: Spike Attack,2200,54,21,30,4,5,36,16,17
2020-08,A00,Grob Opening: Spike Attack,2400,5,3,1,0,0,2,2,0
2020-08,A00,"Grob Opening: Spike, Hurst Attack",600,4,2,1,1,1,2,1,0
2020-08,A00,"Grob Opening: Spike, Hurst Attack",800,39,23,14,9,7,33,18,13
2020-08,A00,"Grob Opening: Spike, Hurst Attack",1000,182,91,86,39,27,157,80,73
2020-08,A00,"Grob Opening: Spike, Hurst Attack",1200,679,366,295,99,85,621,335,269
2020-08,A00,"Grob Opening: Spike, Hurst Attack",1400,1122,584,505,174,130,940,493,421
2020-08,A00,"Grob Opening: Spike, Hurst Attack",1600,2011,1024,913,241,186,1703,867,770
2020-08,A00,"Grob Opening: Spike, Hurst Attack",1800,1797,941,801,217,121,1399,726,633
2020-08,A00,"Grob Opening: Spike, Hurst Attack",2000,602,309,260,54,36,453,235,195
2020-08,A00,"Grob Opening: Spike, Hurst Attack",2200,42,19,21,3,1,29,12,15
2020-08,A00,"Grob Opening: Spike, Hurst Attack",2400,4,1,2,0,1,3,0,2
2020-08,A00,Grob Opening: Zilbermints Gambit,800,1,0,1,0,0,1,0,1
2020-08,A00,Grob Opening: Zilbermints Gambit,1000,3,1,2,1,1,2,1,1
2020-08,A00,Grob Opening: Zilbermints Gambit,1200,3,2,1,1,0,2,2,0
2020-08,A00,Grob Opening: Zilbermints Gambit,1400,4,2,2,0,0,3,2,1
2020-08,A00,Grob Opening: Zilbermints Gambit,1600,29,18,11,4,4,29,18,11
2020-08,A00,Grob Opening: Zilbermints Gambit,1800,16,9,6,2,3,9,5,4
2020-08,A00,Grob Opening: Zilbermints Gambit,2000,2,1,1,0,0,1,1,0
2020-08,A00,Grob Opening: Zilbermints Gambit,2200,5,3,0,0,0,4,2,0
2020-08,A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",1600,1,1,0,1,0,1,1,0
2020-08,A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",1800,1,0,1,0,0,1,0,1
2020-08,A00,Hungarian Opening,600,474,244,202,63,68,327,166,146
2020-08,A00,Hungarian Opening,800,6717,3420,2927,809,794,5087,2605,2210
2020-08,A00,Hungarian Opening,1000,23681,11419,11166,2309,2581,19857,9640,9328
2020-08,A00,Hungarian Opening,1200,41635,20105,19609,3437,3899,34974,17034,16353
2020-08,A00,Hungarian Opening,1400,58092,28044,27632,4132,4308,49615,24114,23456
2020-08,A00,Hungarian Opening,1600,62152,30575,28896,3555,3502,52429,25715,24393
2020-08,A00,Hungarian Opening,1800,40209,19598,18788,1984,1815,31543,15356,14713
2020-08,A00,Hungarian Opening,2000,15297,7620,6840,715,647,10462,5145,4724
2020-08,A00,Hungarian Opening,2200,4291,2162,1808,202,182,2644,1311,1115
2020-08,A00,Hungarian Opening,2400,876,426,364,33,22,581,280,241
2020-08,A00,Hungarian Opening: Bücker Gambit,600,1,0,1,0,0,1,0,1
2020-08,A00,Hungarian Opening: Bücker Gambit,800,1,1,0,0,0,0,0,0
2020-08,A00,Hungarian Opening: Bücker Gambit,1000,14,8,4,4,1,10,5,3
2020-08,A00,Hungarian Opening: Bücker Gambit,1200,15,6,8,1,4,12,4,7
2020-08,A00,Hungarian Opening: Bücker Gambit,1400,15,5,10,0,1,12,4,8
2020-08,A00,Hungarian Opening: Bücker Gambit,1600,25,10,14,0,1,11,3,7
2020-08,A00,Hungarian Opening: Bücker Gambit,1800,4,2,2,0,0,4,2,2
2020-08,A00,Hungarian Opening: Bücker Gambit,2000,9,6,3,1,1,3,2,1
2020-08,A00,Hungarian Opening: Catalan Formation,600,6,4,2,2,0,5,3,2
2020-08,A00,Hungarian Opening: Catalan Formation,800,247,123,109,35,12,196,93,93
2020-08,A00,Hungarian Opening: Catalan Formation,1000,1171,573,544,115,106,1002,490,461
2020-08,A00,Hungarian Opening: Catalan Formation,1200,2532,1261,1167,220,171,2172,1084,998
2020-08,A00,Hungarian Opening: Catalan Formation,1400,5433,2597,2583,336,291,4737,2303,2210
2020-08,A00,Hungarian Opening: Catalan Formation,1600,8187,4076,3750,437,328,6918,3490,3114
2020-08,A00,Hungarian Opening: Catalan Formation,1800,6025,2881,2794,258,171,4663,2252,2142
2020-08,A00,Hungarian Opening: Catalan Formation,2000,2057,1064,873,77,45,1378,698,605
2020-08,A00,Hungarian Opening: Catalan Formation,2200,511,281,199,25,10,288,156,114
2020-08,A00,Hungarian Opening: Catalan Formation,2400,81,40,33,2,1,46,19,22
2020-08,A00,Hungarian Opening: Dutch Defense,600,8,4,4,2,0,3,2,1
2020-08,A00,Hungarian Opening: Dutch Defense,800,118,65,45,17,10,82,45,33
2020-08,A00,Hungarian Opening: Dutch Defense,1000,291,152,125,23,30,247,126,110
2020-08,A00,Hungarian Opening: Dutch Defense,1200,341,169,153,25,19,260,127,118
2020-08,A00,Hungarian Opening: Dutch Defense,1400,563,272,266,45,41,449,223,210
2020-08,A00,Hungarian Opening: Dutch Defense,1600,928,483,411,64,41,769,408,331
2020-08,A00,Hungarian Opening: Dutch Defense,1800,1028,502,488,54,36,785,392,366
2020-08,A00,Hungarian Opening: Dutch Defense,2000,634,335,264,28,24,452,239,191
2020-08,A00,Hungarian Opening: Dutch Defense,2200,201,98,86,8,3,137,65,60
2020-08,A00,Hungarian Opening: Dutch Defense,2400,61,35,20,3,0,41,21,17
2020-08,A00,Hungarian Opening: Indian Defense,600,34,19,14,6,6,19,11,8
2020-08,A00,Hungarian Opening: Indian Defense,800,399,196,176,44,35,281,139,129
2020-08,A00,Hungarian Opening: Indian Defense,1000,1187,566,561,100,132,992,459,478
2020-08,A00,Hungarian Opening: Indian Defense,1200,2203,1051,1052,163,176,1827,881,868
2020-08,A00,Hungarian Opening: Indian Defense,1400,3586,1710,1738,225,209,2999,1480,1401
2020-08,A00,Hungarian Opening: Indian Defense,1600,5663,2620,2755,319,271,4550,2200,2107
2020-08,A00,Hungarian Opening: Indian Defense,1800,6298,2855,3121,246,270,4629,2190,2198
2020-08,A00,Hungarian Opening: Indian Defense,2000,4632,2185,2144,164,161,3105,1506,1386
