month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2019-09,A00,Amar Gambit,1200,1,0,1,0,0,1,0,1
2019-09,A00,Amar Gambit,1600,4,1,3,0,0,0,0,0
2019-09,A00,Amar Gambit,2200,1,1,0,1,0,0,0,0
2019-09,A00,Amar Opening: Gent Gambit,2200,1,0,1,0,0,0,0,0
2019-09,A00,Amar Opening: Paris Gambit,800,5,3,2,1,0,2,1,1
2019-09,A00,Amar Opening: Paris Gambit,1000,1,0,1,0,0,1,0,1
2019-09,A00,Amar Opening: Paris Gambit,1200,6,5,1,0,0,6,5,1
2019-09,A00,Amar Opening: Paris Gambit,1400,6,2,4,0,2,6,2,4
2019-09,A00,Amar Opening: Paris Gambit,1600,1,0,1,0,1,1,0,1
2019-09,A00,Amar Opening: Paris Gambit,1800,10,10,0,3,0,6,6,0
2019-09,A00,Amar Opening: Paris Gambit,2000,6,3,3,1,1,3,1,2
2019-09,A00,Amar Opening: Paris Gambit,2200,1,0,1,0,0,1,0,1
2019-09,A00,Amsterdam Attack,800,3,0,3,0,0,2,0,2
2019-09,A00,Amsterdam Attack,1000,3,2,1,2,0,3,2,1
2019-09,A00,Amsterdam Attack,1200,13,7,4,2,0,9,4,3
2019-09,A00,Amsterdam Attack,1400,13,7,5,1,0,11,6,4
2019-09,A00,Amsterdam Attack,1600,5,3,2,1,0,5,3,2
2019-09,A00,Amsterdam Attack,1800,2,0,2,0,0,2,0,2
2019-09,A00,Amsterdam Attack,2000,1,0,1,0,0,1,0,1
2019-09,A00,Anderssen Opening,600,29,10,18,4,4,12,7,5
2019-09,A00,Anderssen Opening,800,343,137,199,32,88,189,75,110
2019-09,A00,Anderssen Opening,1000,1267,606,616,107,126,985,464,487
2019-09,A00,Anderssen Opening,1200,1600,726,826,115,140,1283,599,647
2019-09,A00,Anderssen Opening,1400,1560,673,825,86,127,1143,523,573
2019-09,A00,Anderssen Opening,1600,1524,721,745,92,149,1074,518,509
2019-09,A00,Anderssen Opening,1800,1616,794,744,101,96,1034,492,495
2019-09,A00,Anderssen Opening,2000,1697,775,819,73,45,1217,555,584
2019-09,A00,Anderssen Opening,2200,229,102,117,4,13,129,57,64
2019-09,A00,Anderssen Opening,2400,56,28,25,2,3,32,13,16
2019-09,A00,Anderssen Opening: Polish Gambit,800,3,2,1,1,1,2,2,0
2019-09,A00,Anderssen Opening: Polish Gambit,1000,2,1,1,0,0,2,1,1
2019-09,A00,Anderssen Opening: Polish Gambit,1200,2,1,1,0,1,1,0,1
2019-09,A00,Anderssen Opening: Polish Gambit,1400,4,0,3,0,2,4,0,3
2019-09,A00,Anderssen Opening: Polish Gambit,1600,1,1,0,0,0,0,0,0
2019-09,A00,Anderssen Opening: Polish Gambit,1800,10,8,2,2,0,9,7,2
2019-09,A00,Anderssen Opening: Polish Gambit,2000,3,1,2,0,0,2,0,2
2019-09,A00,Anderssen Opening: Polish Gambit,2200,1,1,0,0,0,1,1,0
2019-09,A00,Anderssen Opening: Polish Gambit,2400,1,0,1,0,0,1,0,1
2019-09,A00,Barnes Opening: Fool's Mate,600,3,0,3,0,3,2,0,2
2019-09,A00,Barnes Opening: Fool's Mate,800,11,0,11,0,11,6,0,6
2019-09,A00,Barnes Opening: Fool's Mate,1000,16,0,16,0,16,8,0,8
2019-09,A00,Barnes Opening: Fool's Mate,1200,16,0,16,0,16,7,0,7
2019-09,A00,Barnes Opening: Fool's Mate,1400,23,0,23,0,23,11,0,11
2019-09,A00,Barnes Opening: Fool's Mate,1600,8,0,8,0,8,5,0,5
2019-09,A00,Barnes Opening: Fool's Mate,1800,4,0,4,0,4,4,0,4
2019-09,A00,Barnes Opening: Fool's Mate,2000,1,0,1,0,1,0,0,0
2019-09,A00,Barnes Opening: Gedult Gambit,1000,1,1,0,0,0,1,1,0
2019-09,A00,Barnes Opening: Gedult Gambit,1200,1,1,0,0,0,0,0,0
2019-09,A00,Barnes Opening: Gedult Gambit #2,1000,1,1,0,0,0,1,1,0
2019-09,A00,Barnes Opening: Gedult Gambit #2,1200,1,0,1,0,1,0,0,0
2019-09,A00,Barnes Opening: Gedult Gambit #2,1400,2,2,0,2,0,1,1,0
2019-09,A00,Barnes Opening: Gedult Gambit #2,1600,4,2,2,1,1,3,2,1
2019-09,A00,Barnes Opening: Gedult Gambit #2,1800,6,1,4,0,1,4,1,2
2019-09,A00,Barnes Opening: Gedult Gambit #2,2000,2,0,1,0,0,1,0,0
2019-09,A00,Barnes Opening: Walkerling,600,16,6,7,1,1,8,2,5
2019-09,A00,Barnes Opening: Walkerling,800,151,68,78,17,29,83,38,43
2019-09,A00,Barnes Opening: Walkerling,1000,312,131,173,36,48,234,99,128
2019-09,A00,Barnes Opening: Walkerling,1200,383,158,220,29,53,296,129,163
2019-09,A00,Barnes Opening: Walkerling,1400,239,87,149,11,32,188,72,113
2019-09,A00,Barnes Opening: Walkerling,1600,164,60,99,8,28,134,53,77
2019-09,A00,Barnes Opening: Walkerling,1800,124,59,57,5,15,82,46,31
2019-09,A00,Barnes Opening: Walkerling,2000,42,20,21,4,3,29,14,15
2019-09,A00,Barnes Opening: Walkerling,2200,13,7,6,0,2,8,5,3
2019-09,A00,Clemenz Opening,600,36,16,19,6,9,24,13,11
2019-09,A00,Clemenz Opening,800,457,195,237,55,75,252,109,129
2019-09,A00,Clemenz Opening,1000,1693,796,827,144,159,1180,574,558
2019-09,A00,Clemenz Opening,1200,2734,1277,1355,204,218,2104,999,1033
2019-09,A00,Clemenz Opening,1400,2675,1216,1384,143,221,2003,929,1013
2019-09,A00,Clemenz Opening,1600,1901,865,976,95,117,1347,598,699
2019-09,A00,Clemenz Opening,1800,1447,658,750,71,118,1017,473,518
2019-09,A00,Clemenz Opening,2000,413,190,206,11,30,257,115,132
2019-09,A00,Clemenz Opening,2200,85,37,38,5,5,64,29,27
2019-09,A00,Clemenz Opening,2400,18,6,9,0,1,8,3,3
2019-09,A00,Clemenz Opening: Spike Lee Gambit,800,3,0,3,0,2,2,0,2
2019-09,A00,Clemenz Opening: Spike Lee Gambit,1000,6,1,5,0,1,3,1,2
2019-09,A00,Clemenz Opening: Spike Lee Gambit,1200,4,3,1,0,0,3,2,1
2019-09,A00,Clemenz Opening: Spike Lee Gambit,1400,2,1,1,0,0,1,1,0
2019-09,A00,Clemenz Opening: Spike Lee Gambit,1800,2,1,1,0,0,2,1,1
2019-09,A00,Clemenz Opening: Spike Lee Gambit,2000,2,0,2,0,1,1,0,1
2019-09,A00,Crab Opening,600,15,3,11,2,5,3,2,1
2019-09,A00,Crab Opening,800,154,70,73,14,31,99,48,43
2019-09,A00,Crab Opening,1000,490,218,257,42,69,365,163,189
2019-09,A00,Crab Opening,1200,333,121,205,24,48,238,88,146
2019-09,A00,Crab Opening,1400,170,51,113,10,26,127,42,81
2019-09,A00,Crab Opening,1600,116,56,55,5,7,87,42,42
2019-09,A00,Crab Opening,1800,51,20,30,0,6,33,13,20
2019-09,A00,Crab Opening,2000,15,12,3,2,1,7,6,1
2019-09,A00,Crab Opening,2200,18,16,2,1,0,3,2,1
2019-09,A00,Crab Opening,2400,3,1,2,0,0,1,1,0
2019-09,A00,Creepy Crawly Formation: Classical Defense,600,1,0,1,0,0,1,0,1
2019-09,A00,Creepy Crawly Formation: Classical Defense,800,33,16,16,2,6,18,8,10
2019-09,A00,Creepy Crawly Formation: Classical Defense,1000,278,141,129,29,25,231,118,106
2019-09,A00,Creepy Crawly Formation: Classical Defense,1200,481,231,229,24,37,385,192,176
2019-09,A00,Creepy Crawly Formation: Classical Defense,1400,626,285,323,27,65,505,225,266
2019-09,A00,Creepy Crawly Formation: Classical Defense,1600,218,110,100,10,11,134,66,63
2019-09,A00,Creepy Crawly Formation: Classical Defense,1800,150,70,70,8,8,81,42,31
2019-09,A00,Creepy Crawly Formation: Classical Defense,2000,55,33,19,0,4,33,22,8
2019-09,A00,Creepy Crawly Formation: Classical Defense,2200,14,6,7,0,0,12,4,7
2019-09,A00,Creepy Crawly Formation: Classical Defense,2400,8,4,4,0,0,5,3,2
2019-09,A00,Formation: Hippopotamus Attack,1200,1,0,1,0,0,1,0,1
2019-09,A00,Formation: Hippopotamus Attack,1400,2,1,1,0,0,1,1,0
2019-09,A00,Formation: Hippopotamus Attack,1600,1,0,1,0,0,1,0,1
2019-09,A00,Formation: Hippopotamus Attack,1800,1,0,1,0,1,1,0,1
2019-09,A00,Formation: Hippopotamus Attack,2200,1,1,0,0,0,0,0,0
2019-09,A00,Formation: Shy Attack,1400,1,1,0,0,0,1,1,0
2019-09,A00,Gedult's Opening,600,91,36,50,13,18,56,27,27
2019-09,A00,Gedult's Opening,800,717,266,428,47,117,362,152,200
2019-09,A00,Gedult's Opening,1000,1550,654,842,79,228,1095,472,581
2019-09,A00,Gedult's Opening,1200,2514,1060,1372,109,316,1896,816,1018
2019-09,A00,Gedult's Opening,1400,2435,973,1379,115,325,1864,757,1036
2019-09,A00,Gedult's Opening,1600,2108,946,1092,85,238,1512,697,763
2019-09,A00,Gedult's Opening,1800,1705,767,871,51,192,1079,495,544
2019-09,A00,Gedult's Opening,2000,1340,661,627,50,94,762,361,368
2019-09,A00,Gedult's Opening,2200,288,137,132,6,20,173,81,80
2019-09,A00,Gedult's Opening,2400,25,12,12,1,2,14,6,7
2019-09,A00,Global Opening,600,2,0,2,0,0,2,0,2
2019-09,A00,Global Opening,800,46,22,23,9,15,33,14,18
2019-09,A00,Global Opening,1000,197,101,85,19,17,156,80,69
2019-09,A00,Global Opening,1200,297,147,137,17,21,237,119,109
2019-09,A00,Global Opening,1400,350,173,165,20,30,289,150,131
2019-09,A00,Global Opening,1600,92,55,34,1,6,63,39,21
2019-09,A00,Global Opening,1800,41,17,22,0,4,25,11,13
2019-09,A00,Global Opening,2000,2,1,1,0,0,0,0,0
2019-09,A00,Global Opening,2200,4,0,4,0,0,3,0,3
2019-09,A00,Global Opening,2400,2,1,1,0,1,2,1,1
2019-09,A00,Grob Opening,600,156,60,90,21,36,56,22,29
2019-09,A00,Grob Opening,800,1288,563,673,156,225,733,346,355
2019-09,A00,Grob Opening,1000,2665,1172,1401,300,371,1871,848,959
2019-09,A00,Grob Opening,1200,4166,2004,2051,467,503,3227,1549,1596
2019-09,A00,Grob Opening,1400,6193,2891,3091,610,615,4846,2254,2420
2019-09,A00,Grob Opening,1600,5359,2534,2628,421,445,3950,1879,1925
2019-09,A00,Grob Opening,1800,4675,2195,2297,309,276,3105,1487,1485
2019-09,A00,Grob Opening,2000,1825,857,885,108,85,1194,574,555
2019-09,A00,Grob Opening,2200,358,175,166,36,23,199,92,95
2019-09,A00,Grob Opening,2400,25,15,8,2,3,13,8,3
2019-09,A00,Grob Opening: Alessi Gambit,600,1,1,0,0,0,1,1,0
2019-09,A00,Grob Opening: Alessi Gambit,800,7,6,1,2,1,2,2,0
2019-09,A00,Grob Opening: Alessi Gambit,1000,12,6,6,2,0,8,4,4
2019-09,A00,Grob Opening: Alessi Gambit,1200,19,13,5,4,1,11,8,3
2019-09,A00,Grob Opening: Alessi Gambit,1400,19,8,11,1,2,17,6,11
2019-09,A00,Grob Opening: Alessi Gambit,1600,40,22,18,5,2,30,16,14
2019-09,A00,Grob Opening: Alessi Gambit,1800,38,18,18,2,2,27,11,14
2019-09,A00,Grob Opening: Alessi Gambit,2000,11,8,3,4,2,6,4,2
2019-09,A00,Grob Opening: Alessi Gambit,2200,2,2,0,1,0,1,1,0
2019-09,A00,Grob Opening: Double Grob,600,5,4,0,1,0,3,3,0
2019-09,A00,Grob Opening: Double Grob,800,37,21,16,7,4,25,13,12
2019-09,A00,Grob Opening: Double Grob,1000,49,21,25,8,2,33,13,18
2019-09,A00,Grob Opening: Double Grob,1200,59,40,18,13,3,46,30,15
2019-09,A00,Grob Opening: Double Grob,1400,61,30,26,5,2,45,21,19
2019-09,A00,Grob Opening: Double Grob,1600,46,25,18,6,4,29,15,12
2019-09,A00,Grob Opening: Double Grob,1800,30,14,16,3,2,18,9,9
2019-09,A00,Grob Opening: Double Grob,2000,20,9,11,2,3,10,5,5
2019-09,A00,Grob Opening: Double Grob,2200,1,1,0,0,0,1,1,0
2019-09,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1000,1,0,1,0,1,1,0,1
2019-09,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1400,1,1,0,0,0,1,1,0
2019-09,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1600,1,1,0,0,0,1,1,0
2019-09,A00,Grob Opening: Grob Gambit,600,3,0,3,0,1,0,0,0
2019-09,A00,Grob Opening: Grob Gambit,800,68,26,40,7,10,42,15,25
2019-09,A00,Grob Opening: Grob Gambit,1000,189,88,96,31,32,135,66,65
2019-09,A00,Grob Opening: Grob Gambit,1200,491,242,236,71,41,393,184,199
2019-09,A00,Grob Opening: Grob Gambit,1400,926,462,433,111,95,737,367,346
2019-09,A00,Grob Opening: Grob Gambit,1600,1201,597,556,113,99,925,458,426
2019-09,A00,Grob Opening: Grob Gambit,1800,757,372,349,55,50,552,266,258
2019-09,A00,Grob Opening: Grob Gambit,2000,256,107,133,11,17,158,71,74
2019-09,A00,Grob Opening: Grob Gambit,2200,29,14,12,3,3,13,7,4
2019-09,A00,Grob Opening: Grob Gambit,2400,3,2,0,0,0,1,0,0
2019-09,A00,Grob Opening: Grob Gambit Declined,800,11,3,8,0,4,9,2,7
2019-09,A00,Grob Opening: Grob Gambit Declined,1000,41,16,25,2,4,30,14,16
2019-09,A00,Grob Opening: Grob Gambit Declined,1200,122,54,63,20,19,98,45,50
2019-09,A00,Grob Opening: Grob Gambit Declined,1400,300,145,147,36,36,237,118,112
2019-09,A00,Grob Opening: Grob Gambit Declined,1600,567,279,270,74,42,416,216,185
2019-09,A00,Grob Opening: Grob Gambit Declined,1800,669,322,329,52,38,436,232,192
2019-09,A00,Grob Opening: Grob Gambit Declined,2000,302,102,175,6,21,163,60,88
2019-09,A00,Grob Opening: Grob Gambit Declined,2200,54,28,24,3,5,28,14,13
2019-09,A00,Grob Opening: Grob Gambit Declined,2400,7,3,3,1,0,4,1,2
2019-09,A00,"Grob Opening: Grob Gambit, Basman Gambit",800,1,0,1,0,0,0,0,0
2019-09,A00,"Grob Opening: Grob Gambit, Basman Gambit",1400,1,0,0,0,0,1,0,0
2019-09,A00,"Grob Opening: Grob Gambit, Basman Gambit",1600,1,1,0,0,0,1,1,0
2019-09,A00,"Grob Opening: Grob Gambit, Basman Gambit",1800,10,5,5,0,1,8,4,4
2019-09,A00,"Grob Opening: Grob Gambit, Basman Gambit",2000,3,2,1,1,0,1,1,0
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",800,18,12,6,3,2,11,6,5
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1000,51,30,20,14,4,34,21,12
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1200,288,146,132,65,32,229,119,102
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1400,820,460,338,147,72,642,375,249
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1600,1516,861,620,253,127,1159,674,454
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1800,1356,790,511,195,79,910,533,333
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",2000,574,304,248,71,50,380,218,144
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",2200,51,30,18,7,4,24,12,11
2019-09,A00,"Grob Opening: Grob Gambit, Fritz Gambit",2400,4,1,2,1,1,1,0,1
2019-09,A00,"Grob Opening: Grob Gambit, Keres Gambit",1400,1,1,0,0,0,1,1,0
2019-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1000,1,0,1,0,0,1,0,1
2019-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1200,2,2,0,1,0,2,2,0
2019-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1400,1,1,0,0,0,1,1,0
2019-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1600,6,3,3,0,1,3,2,1
2019-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1800,12,3,8,0,1,8,2,5
2019-09,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",2000,11,5,6,0,1,5,4,1
2019-09,A00,Grob Opening: Keene Defense,800,5,3,2,2,0,3,2,1
2019-09,A00,Grob Opening: Keene Defense,1000,16,9,6,0,2,10,6,3
2019-09,A00,Grob Opening: Keene Defense,1200,35,15,16,3,6,25,10,11
2019-09,A00,Grob Opening: Keene Defense,1400,62,23,36,2,6,42,17,22
2019-09,A00,Grob Opening: Keene Defense,1600,83,37,44,5,6,52,27,24
2019-09,A00,Grob Opening: Keene Defense,1800,131,62,66,2,7,85,36,46
2019-09,A00,Grob Opening: Keene Defense,2000,153,75,70,5,7,99,52,41
2019-09,A00,Grob Opening: Keene Defense,2200,34,15,18,2,0,20,12,8
2019-09,A00,"Grob Opening: Keene Defense, Main Line",1800,1,1,0,0,0,1,1,0
2019-09,A00,"Grob Opening: Keene Defense, Main Line",2000,4,1,3,0,1,2,0,2
2019-09,A00,"Grob Opening: Keene Defense, Main Line",2200,1,0,1,0,0,0,0,0
2019-09,A00,Grob Opening: London Defense,800,18,7,11,1,2,11,5,6
2019-09,A00,Grob Opening: London Defense,1000,32,10,20,3,4,22,8,13
2019-09,A00,Grob Opening: London Defense,1200,65,30,32,5,7,48,21,24
2019-09,A00,Grob Opening: London Defense,1400,48,24,22,3,4,34,19,14
2019-09,A00,Grob Opening: London Defense,1600,15,8,7,2,3,12,6,6
2019-09,A00,Grob Opening: London Defense,1800,10,5,3,1,1,9,4,3
2019-09,A00,Grob Opening: London Defense,2200,1,0,1,0,0,1,0,1
2019-09,A00,Grob Opening: Romford Countergambit,800,1,1,0,0,0,1,1,0
2019-09,A00,Grob Opening: Romford Countergambit,1000,2,1,1,1,0,2,1,1
2019-09,A00,Grob Opening: Romford Countergambit,1200,9,6,3,1,0,7,4,3
2019-09,A00,Grob Opening: Romford Countergambit,1400,20,12,8,6,1,18,11,7
2019-09,A00,Grob Opening: Romford Countergambit,1600,25,11,14,4,4,19,7,12
2019-09,A00,Grob Opening: Romford Countergambit,1800,14,8,6,2,0,10,5,5
2019-09,A00,Grob Opening: Romford Countergambit,2000,8,3,5,0,2,4,2,2
2019-09,A00,Grob Opening: Romford Countergambit,2200,1,0,1,0,0,0,0,0
2019-09,A00,Grob Opening: Spike Attack,1200,4,0,3,0,0,2,0,2
2019-09,A00,Grob Opening: Spike Attack,1400,30,12,16,0,3,18,7,9
2019-09,A00,Grob Opening: Spike Attack,1600,75,30,39,3,10,59,25,29
2019-09,A00,Grob Opening: Spike Attack,1800,179,86,88,10,14,113,53,56
2019-09,A00,Grob Opening: Spike Attack,2000,129,60,64,7,6,82,45,34
2019-09,A00,Grob Opening: Spike Attack,2200,23,9,13,0,1,10,6,4
2019-09,A00,Grob Opening: Spike Attack,2400,8,2,5,0,1,4,2,1
2019-09,A00,"Grob Opening: Spike, Hurst Attack",800,12,7,4,4,3,8,4,4
2019-09,A00,"Grob Opening: Spike, Hurst Attack",1000,108,49,57,12,12,77,35,40
2019-09,A00,"Grob Opening: Spike, Hurst Attack",1200,453,235,211,76,55,371,190,174
2019-09,A00,"Grob Opening: Spike, Hurst Attack",1400,817,429,362,100,82,659,345,293
2019-09,A00,"Grob Opening: Spike, Hurst Attack",1600,1077,560,485,130,104,842,439,379
2019-09,A00,"Grob Opening: Spike, Hurst Attack",1800,522,288,218,61,29,366,201,153
2019-09,A00,"Grob Opening: Spike, Hurst Attack",2000,160,80,79,14,15,103,47,55
2019-09,A00,"Grob Opening: Spike, Hurst Attack",2200,26,14,11,1,1,12,8,3
2019-09,A00,"Grob Opening: Spike, Hurst Attack",2400,4,2,2,0,0,3,1,2
2019-09,A00,Grob Opening: Zilbermints Gambit,1200,2,1,1,0,0,1,0,1
2019-09,A00,Grob Opening: Zilbermints Gambit,1400,1,0,1,0,1,1,0,1
2019-09,A00,Grob Opening: Zilbermints Gambit,1600,2,1,1,1,0,1,0,1
2019-09,A00,Grob Opening: Zilbermints Gambit,1800,14,10,4,4,1,12,8,4
2019-09,A00,Grob Opening: Zilbermints Gambit,2000,5,2,2,1,1,4,2,1
2019-09,A00,Grob Opening: Zilbermints Gambit,2200,1,0,1,0,1,1,0,1
2019-09,A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",1200,1,1,0,0,0,1,1,0
2019-09,A00,Hungarian Opening,600,218,103,107,36,28,108,53,52
2019-09,A00,Hungarian Opening,800,5194,2659,2340,671,679,3127,1568,1430
2019-09,A00,Hungarian Opening,1000,19315,9457,9109,1854,1918,14025,6871,6569
2019-09,A00,Hungarian Opening,1200,29096,14008,13951,2271,2365,22658,11003,10751
2019-09,A00,Hungarian Opening,1400,35840,17351,17033,2383,2327,28397,13731,13471
2019-09,A00,Hungarian Opening,1600,28929,14137,13595,1576,1544,21798,10681,10148
2019-09,A00,Hungarian Opening,1800,15361,7423,7230,679,675,11020,5316,5171
2019-09,A00,Hungarian Opening,2000,5777,2962,2515,257,248,3543,1787,1560
2019-09,A00,Hungarian Opening,2200,1500,744,658,73,56,867,416,392
2019-09,A00,Hungarian Opening,2400,298,151,126,14,7,177,93,71
2019-09,A00,Hungarian Opening: Buecker Gambit,1000,7,0,7,0,1,6,0,6
2019-09,A00,Hungarian Opening: Buecker Gambit,1200,11,4,6,1,2,9,3,5
2019-09,A00,Hungarian Opening: Buecker Gambit,1400,7,3,4,0,1,3,2,1
2019-09,A00,Hungarian Opening: Buecker Gambit,1600,3,1,2,0,0,3,1,2
2019-09,A00,Hungarian Opening: Buecker Gambit,1800,11,5,5,1,2,9,4,5
2019-09,A00,Hungarian Opening: Catalan Formation,600,5,3,2,1,0,3,2,1
2019-09,A00,Hungarian Opening: Catalan Formation,800,235,130,93,43,11,140,72,61
2019-09,A00,Hungarian Opening: Catalan Formation,1000,1215,618,544,107,97,902,454,409
2019-09,A00,Hungarian Opening: Catalan Formation,1200,2285,1129,1071,164,147,1793,910,814
2019-09,A00,Hungarian Opening: Catalan Formation,1400,3697,1855,1680,225,148,2935,1485,1320
2019-09,A00,Hungarian Opening: Catalan Formation,1600,4044,1976,1900,198,153,3073,1523,1410
2019-09,A00,Hungarian Opening: Catalan Formation,1800,2125,1001,992,82,67,1494,690,700
