month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2021-05,A00,Amar Gambit,800,1,0,0,0,0,1,0,0
2021-05,A00,Amar Gambit,1200,2,2,0,0,0,1,1,0
2021-05,A00,Amar Gambit,1400,1,0,0,0,0,1,0,0
2021-05,A00,Amar Gambit,1800,2,0,2,0,1,1,0,1
2021-05,A00,Amar Gambit,2000,1,0,1,0,0,1,0,1
2021-05,A00,Amar Opening,600,897,320,494,88,153,575,225,299
2021-05,A00,Amar Opening,800,2419,912,1277,234,392,1454,558,774
2021-05,A00,Amar Opening,1000,2995,996,1669,181,487,1591,580,855
2021-05,A00,Amar Opening,1200,2632,837,1469,145,450,1156,430,595
2021-05,A00,Amar Opening,1400,2120,691,1164,116,346,1055,379,557
2021-05,A00,Amar Opening,1600,1428,569,745,101,157,793,346,391
2021-05,A00,Amar Opening,1800,1386,670,659,90,83,863,431,396
2021-05,A00,Amar Opening,2000,1272,657,552,61,45,743,378,327
2021-05,A00,Amar Opening,2200,517,247,236,25,14,371,190,154
2021-05,A00,Amar Opening,2400,79,51,24,0,3,56,34,18
2021-05,A00,Amar Opening: Gent Gambit,800,1,1,0,0,0,1,1,0
2021-05,A00,Amar Opening: Gent Gambit,1800,2,0,2,0,0,2,0,2
2021-05,A00,Amar Opening: Paris Gambit,600,4,2,2,0,0,3,1,2
2021-05,A00,Amar Opening: Paris Gambit,800,37,18,18,3,6,28,15,13
2021-05,A00,Amar Opening: Paris Gambit,1000,39,19,20,3,7,32,14,18
2021-05,A00,Amar Opening: Paris Gambit,1200,41,14,25,2,8,35,14,19
2021-05,A00,Amar Opening: Paris Gambit,1400,45,15,30,2,8,37,11,26
2021-05,A00,Amar Opening: Paris Gambit,1600,66,31,32,3,7,63,30,30
2021-05,A00,Amar Opening: Paris Gambit,1800,72,44,27,5,11,62,37,24
2021-05,A00,Amar Opening: Paris Gambit,2000,40,21,19,1,0,23,13,10
2021-05,A00,Amar Opening: Paris Gambit,2200,9,3,5,1,0,4,2,2
2021-05,A00,Amar Opening: Paris Gambit,2400,1,0,0,0,0,1,0,0
2021-05,A00,Amsterdam Attack,600,2,2,0,0,0,1,1,0
2021-05,A00,Amsterdam Attack,800,3,1,2,0,0,2,1,1
2021-05,A00,Amsterdam Attack,1000,6,4,2,2,0,4,3,1
2021-05,A00,Amsterdam Attack,1200,12,3,9,1,2,11,3,8
2021-05,A00,Amsterdam Attack,1400,28,11,14,1,3,25,8,14
2021-05,A00,Amsterdam Attack,1600,24,9,15,1,1,21,8,13
2021-05,A00,Amsterdam Attack,1800,9,5,4,0,1,8,5,3
2021-05,A00,Amsterdam Attack,2000,3,2,1,0,0,3,2,1
2021-05,A00,Amsterdam Attack,2200,2,1,1,0,0,1,1,0
2021-05,A00,Anderssen Opening,600,431,129,244,24,71,261,89,135
2021-05,A00,Anderssen Opening,800,1200,438,634,92,184,676,269,353
2021-05,A00,Anderssen Opening,1000,2418,879,1205,163,292,1453,567,731
2021-05,A00,Anderssen Opening,1200,4341,1746,2075,295,384,2871,1247,1379
2021-05,A00,Anderssen Opening,1400,5437,2269,2662,359,501,4136,1832,2004
2021-05,A00,Anderssen Opening,1600,4489,2070,2168,231,287,3540,1703,1660
