month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2020-11,A00,Barnes Opening: Gedult Gambit,2400,2,0,2,0,0,0,0,0
2020-11,A00,Barnes Opening: Walkerling,600,71,32,37,9,9,52,25,25
2020-11,A00,Barnes Opening: Walkerling,800,422,182,212,44,58,314,143,152
2020-11,A00,Barnes Opening: Walkerling,1000,719,308,371,71,108,581,248,299
2020-11,A00,Barnes Opening: Walkerling,1200,796,312,460,64,126,644,262,363
2020-11,A00,Barnes Opening: Walkerling,1400,586,245,321,41,81,457,193,248
2020-11,A00,Barnes Opening: Walkerling,1600,420,178,232,24,63,333,147,180
2020-11,A00,Barnes Opening: Walkerling,1800,311,148,156,21,37,239,125,109
2020-11,A00,Barnes Opening: Walkerling,2000,167,71,89,17,21,130,55,71
2020-11,A00,Barnes Opening: Walkerling,2200,14,1,13,0,4,5,0,5
2020-11,A00,Barnes Opening: Walkerling,2400,1,0,1,0,0,0,0,0
2020-11,A00,Clemenz Opening,600,338,118,166,16,55,183,66,83
2020-11,A00,Clemenz Opening,800,1577,527,830,124,216,837,328,409
2020-11,A00,Clemenz Opening,1000,3973,1401,2041,230,576,2365,979,1144
2020-11,A00,Clemenz Opening,1200,5890,2017,3010,265,721,3539,1405,1705
2020-11,A00,Clemenz Opening,1400,6468,2467,3280,293,709,4506,1890,2221
2020-11,A00,Clemenz Opening,1600,3464,1427,1773,163,309,2370,1068,1159
2020-11,A00,Clemenz Opening,1800,2303,966,1223,95,223,1723,757,882
2020-11,A00,Clemenz Opening,2000,1248,652,516,53,80,776,375,349
2020-11,A00,Clemenz Opening,2200,623,282,289,17,30,492,213,237
2020-11,A00,Clemenz Opening,2400,88,35,47,1,6,64,23,36
2020-11,A00,Clemenz Opening: Spike Lee Gambit,600,3,2,1,0,0,2,1,1
2020-11,A00,Clemenz Opening: Spike Lee Gambit,800,13,1,9,0,1,7,1,6
2020-11,A00,Clemenz Opening: Spike Lee Gambit,1000,13,6,6,0,3,4,1,3
2020-11,A00,Clemenz Opening: Spike Lee Gambit,1200,9,5,2,1,0,5,4,1
2020-11,A00,Clemenz Opening: Spike Lee Gambit,1400,9,0,5,0,1,4,0,2
2020-11,A00,Clemenz Opening: Spike Lee Gambit,1600,8,5,2,1,0,2,1,0
2020-11,A00,Clemenz Opening: Spike Lee Gambit,1800,1,0,1,0,0,0,0,0
2020-11,A00,Clemenz Opening: Spike Lee Gambit,2000,1,1,0,1,0,0,0,0
2020-11,A00,Clemenz Opening: Spike Lee Gambit,2200,1,0,1,0,1,1,0,1
2020-11,A00,Crab Opening,600,115,35,69,7,26,80,27,45
2020-11,A00,Crab Opening,800,558,207,316,47,117,360,156,182
2020-11,A00,Crab Opening,1000,841,269,516,57,164,578,217,325
2020-11,A00,Crab Opening,1200,907,306,550,59,168,596,241,325
2020-11,A00,Crab Opening,1400,927,337,543,61,148,670,289,350
2020-11,A00,Crab Opening,1600,431,176,236,20,62,319,148,160
2020-11,A00,Crab Opening,1800,202,71,124,7,22,112,41,67
2020-11,A00,Crab Opening,2000,70,26,42,2,11,44,15,27
2020-11,A00,Crab Opening,2200,23,12,9,0,2,17,11,4
2020-11,A00,Crab Opening,2400,9,4,5,1,0,6,3,3
2020-11,A00,Creepy Crawly Formation: Classical Defense,600,19,7,12,2,6,13,5,8
2020-11,A00,Creepy Crawly Formation: Classical Defense,800,67,33,32,9,6,43,24,18
2020-11,A00,Creepy Crawly Formation: Classical Defense,1000,292,131,140,28,33,236,111,110
2020-11,A00,Creepy Crawly Formation: Classical Defense,1200,825,368,420,74,69,719,325,362
2020-11,A00,Creepy Crawly Formation: Classical Defense,1400,1251,617,576,70,87,1143,584,509
2020-11,A00,Creepy Crawly Formation: Classical Defense,1600,607,263,319,28,43,519,239,261
2020-11,A00,Creepy Crawly Formation: Classical Defense,1800,207,89,100,3,13,161,73,75
2020-11,A00,Creepy Crawly Formation: Classical Defense,2000,80,36,42,2,8,56,22,32
2020-11,A00,Creepy Crawly Formation: Classical Defense,2200,45,22,21,2,3,37,18,17
2020-11,A00,Creepy Crawly Formation: Classical Defense,2400,11,6,3,2,0,8,4,3
2020-11,A00,Formation: Hippopotamus Attack,800,1,1,0,0,0,0,0,0
2020-11,A00,Formation: Hippopotamus Attack,1000,1,1,0,0,0,1,1,0
2020-11,A00,Formation: Hippopotamus Attack,1200,3,0,3,0,0,1,0,1
2020-11,A00,Formation: Hippopotamus Attack,1400,3,1,2,0,0,3,1,2
2020-11,A00,Formation: Hippopotamus Attack,1600,7,3,4,0,2,4,3,1
2020-11,A00,Formation: Hippopotamus Attack,1800,1,1,0,0,0,1,1,0
2020-11,A00,Formation: Hippopotamus Attack,2200,1,1,0,1,0,1,1,0
2020-11,A00,Formation: Shy Attack,1400,1,0,1,0,0,1,0,1
2020-11,A00,Formation: Shy Attack,1600,1,1,0,0,0,0,0,0
2020-11,A00,Formation: Shy Attack,1800,1,1,0,0,0,1,1,0
2020-11,A00,Gedult's Opening,600,573,184,335,46,144,374,124,219
2020-11,A00,Gedult's Opening,800,1912,688,1066,141,330,1158,437,640
2020-11,A00,Gedult's Opening,1000,3590,1268,1951,201,531,2293,892,1216
2020-11,A00,Gedult's Opening,1200,5562,1994,3035,296,808,3663,1458,1967
2020-11,A00,Gedult's Opening,1400,6321,2328,3455,307,909,4532,1807,2426
2020-11,A00,Gedult's Opening,1600,5115,2057,2783,221,688,3856,1626,2048
2020-11,A00,Gedult's Opening,1800,4627,1979,2458,193,535,3622,1561,1917
2020-11,A00,Gedult's Opening,2000,2677,1201,1337,102,254,1983,880,1003
2020-11,A00,Gedult's Opening,2200,912,389,463,27,80,624,265,322
2020-11,A00,Gedult's Opening,2400,433,239,160,15,24,286,154,111
2020-11,A00,Global Opening,600,34,9,23,1,5,28,7,20
2020-11,A00,Global Opening,800,111,38,70,10,21,69,28,39
2020-11,A00,Global Opening,1000,266,98,152,18,41,210,84,112
2020-11,A00,Global Opening,1200,599,279,284,45,64,474,235,215
2020-11,A00,Global Opening,1400,708,312,370,46,73,620,277,326
2020-11,A00,Global Opening,1600,293,125,154,14,27,236,103,121
2020-11,A00,Global Opening,1800,56,18,35,1,6,43,15,26
2020-11,A00,Global Opening,2000,25,9,15,1,8,13,6,6
2020-11,A00,Global Opening,2200,8,4,3,1,1,5,2,2
2020-11,A00,Global Opening,2400,3,3,0,0,0,3,3,0
2020-11,A00,Grob Opening,600,1161,404,658,110,219,737,271,412
2020-11,A00,Grob Opening,800,3904,1455,2169,399,794,2546,1030,1368
2020-11,A00,Grob Opening,1000,7035,2719,3753,665,1171,4930,2115,2511
2020-11,A00,Grob Opening,1200,9520,3987,4810,936,1320,6642,3070,3174
2020-11,A00,Grob Opening,1400,14655,6538,7313,1459,1724,11626,5446,5658
2020-11,A00,Grob Opening,1600,12848,5928,6378,1092,1271,10038,4757,4874
2020-11,A00,Grob Opening,1800,11406,5404,5538,790,779,9108,4347,4393
2020-11,A00,Grob Opening,2000,4594,2098,2280,227,263,3376,1575,1641
2020-11,A00,Grob Opening,2200,792,365,375,37,53,573,279,259
2020-11,A00,Grob Opening,2400,72,40,27,7,6,54,29,23
2020-11,A00,Grob Opening: Alessi Gambit,600,13,7,3,1,0,9,6,2
2020-11,A00,Grob Opening: Alessi Gambit,800,39,16,14,2,3,17,5,9
2020-11,A00,Grob Opening: Alessi Gambit,1000,63,28,26,5,6,36,17,16
2020-11,A00,Grob Opening: Alessi Gambit,1200,74,32,29,5,6,36,17,16
2020-11,A00,Grob Opening: Alessi Gambit,1400,77,34,31,7,11,55,24,26
2020-11,A00,Grob Opening: Alessi Gambit,1600,76,34,38,10,6,53,23,27
2020-11,A00,Grob Opening: Alessi Gambit,1800,69,43,24,9,6,58,34,22
2020-11,A00,Grob Opening: Alessi Gambit,2000,37,21,15,5,0,31,18,12
2020-11,A00,Grob Opening: Alessi Gambit,2200,3,1,2,0,0,3,1,2
2020-11,A00,Grob Opening: Double Grob,600,75,18,38,8,8,52,9,29
2020-11,A00,Grob Opening: Double Grob,800,173,62,94,16,22,102,38,58
2020-11,A00,Grob Opening: Double Grob,1000,233,93,100,23,16,127,58,49
2020-11,A00,Grob Opening: Double Grob,1200,261,100,109,18,17,127,54,56
2020-11,A00,Grob Opening: Double Grob,1400,267,127,99,36,16,173,81,70
2020-11,A00,Grob Opening: Double Grob,1600,156,92,46,23,7,107,66,33
2020-11,A00,Grob Opening: Double Grob,1800,108,62,40,10,7,84,50,30
2020-11,A00,Grob Opening: Double Grob,2000,31,16,14,2,1,25,13,11
2020-11,A00,Grob Opening: Double Grob,2200,5,3,2,1,0,3,1,2
2020-11,A00,Grob Opening: Double Grob,2400,1,0,0,0,0,1,0,0
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",600,5,0,4,0,1,2,0,2
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",800,14,4,8,1,3,6,2,2
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1000,14,4,7,1,0,7,3,2
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1200,24,8,7,2,1,8,0,5
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1400,25,7,10,1,3,13,1,7
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1600,6,2,3,1,0,0,0,0
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",1800,2,1,1,0,0,0,0,0
2020-11,A00,"Grob Opening: Double Grob, Coca-Cola Gambit",2200,1,0,1,0,1,1,0,1
2020-11,A00,Grob Opening: Grob Gambit,600,44,19,24,7,12,25,9,15
2020-11,A00,Grob Opening: Grob Gambit,800,260,107,138,34,53,189,81,100
2020-11,A00,Grob Opening: Grob Gambit,1000,547,254,274,69,100,442,217,209
2020-11,A00,Grob Opening: Grob Gambit,1200,963,433,500,136,128,796,361,411
2020-11,A00,Grob Opening: Grob Gambit,1400,1838,914,866,240,200,1596,801,740
2020-11,A00,Grob Opening: Grob Gambit,1600,2247,1116,1042,232,177,1873,929,869
2020-11,A00,Grob Opening: Grob Gambit,1800,2167,1072,1007,195,140,1810,892,846
2020-11,A00,Grob Opening: Grob Gambit,2000,749,371,341,38,32,539,266,244
2020-11,A00,Grob Opening: Grob Gambit,2200,120,56,56,5,6,88,40,46
2020-11,A00,Grob Opening: Grob Gambit,2400,4,3,1,0,0,2,1,1
2020-11,A00,Grob Opening: Grob Gambit Declined,600,9,5,2,1,1,6,3,2
2020-11,A00,Grob Opening: Grob Gambit Declined,800,55,27,27,7,6,44,20,23
2020-11,A00,Grob Opening: Grob Gambit Declined,1000,116,66,49,18,14,107,59,47
2020-11,A00,Grob Opening: Grob Gambit Declined,1200,204,84,112,22,23,168,72,90
2020-11,A00,Grob Opening: Grob Gambit Declined,1400,524,244,264,42,53,440,202,222
2020-11,A00,Grob Opening: Grob Gambit Declined,1600,1047,497,511,90,91,827,405,389
2020-11,A00,Grob Opening: Grob Gambit Declined,1800,1671,765,835,138,132,1332,631,641
2020-11,A00,Grob Opening: Grob Gambit Declined,2000,922,425,460,51,57,670,321,320
2020-11,A00,Grob Opening: Grob Gambit Declined,2200,231,88,123,9,14,174,72,89
2020-11,A00,Grob Opening: Grob Gambit Declined,2400,21,10,10,1,1,16,9,6
2020-11,A00,"Grob Opening: Grob Gambit, Basman Gambit",1200,2,1,0,1,0,1,0,0
2020-11,A00,"Grob Opening: Grob Gambit, Basman Gambit",1400,2,1,1,0,0,1,0,1
2020-11,A00,"Grob Opening: Grob Gambit, Basman Gambit",1600,5,3,2,2,0,3,1,2
2020-11,A00,"Grob Opening: Grob Gambit, Basman Gambit",1800,17,5,11,2,3,14,3,10
2020-11,A00,"Grob Opening: Grob Gambit, Basman Gambit",2000,11,2,7,0,1,9,2,5
2020-11,A00,"Grob Opening: Grob Gambit, Basman Gambit",2200,1,0,1,0,0,0,0,0
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",600,1,1,0,0,0,1,1,0
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",800,39,23,15,9,9,30,17,12
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1000,123,68,49,23,18,111,62,44
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1200,357,198,145,73,46,311,177,121
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1400,1491,835,609,306,139,1281,727,515
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1600,2674,1499,1080,525,207,2203,1252,871
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",1800,3596,2010,1445,616,277,3006,1741,1153
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",2000,1492,839,589,201,83,1158,670,443
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",2200,240,128,101,27,10,190,107,76
2020-11,A00,"Grob Opening: Grob Gambit, Fritz Gambit",2400,14,6,5,1,1,6,4,1
2020-11,A00,"Grob Opening: Grob Gambit, Keres Gambit",1800,1,0,1,0,0,1,0,1
2020-11,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1000,1,0,1,0,0,1,0,1
2020-11,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1400,4,2,2,0,0,4,2,2
2020-11,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1600,8,3,5,1,0,5,2,3
2020-11,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",1800,31,12,17,3,2,20,9,10
2020-11,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",2000,20,7,12,1,1,11,5,5
2020-11,A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",2200,10,8,1,2,0,9,8,0
2020-11,A00,Grob Opening: Keene Defense,800,10,1,8,1,2,7,0,6
2020-11,A00,Grob Opening: Keene Defense,1000,40,16,22,7,8,35,13,20
2020-11,A00,Grob Opening: Keene Defense,1200,34,21,12,2,2,32,21,10
2020-11,A00,Grob Opening: Keene Defense,1400,81,33,45,5,5,75,32,40
2020-11,A00,Grob Opening: Keene Defense,1600,168,77,83,7,13,131,65,60
2020-11,A00,Grob Opening: Keene Defense,1800,318,142,160,14,19,229,113,103
2020-11,A00,Grob Opening: Keene Defense,2000,312,134,158,10,14,217,95,107
2020-11,A00,Grob Opening: Keene Defense,2200,135,58,71,5,6,101,44,51
2020-11,A00,Grob Opening: Keene Defense,2400,15,8,6,0,0,10,7,2
2020-11,A00,"Grob Opening: Keene Defense, Main Line",2000,20,10,10,4,1,17,10,7
2020-11,A00,"Grob Opening: Keene Defense, Main Line",2200,9,2,7,0,0,6,2,4
2020-11,A00,"Grob Opening: Keene Defense, Main Line",2400,3,1,1,0,0,2,1,0
2020-11,A00,Grob Opening: London Defense,600,2,1,1,0,0,0,0,0
2020-11,A00,Grob Opening: London Defense,800,29,15,14,3,6,22,10,12
2020-11,A00,Grob Opening: London Defense,1000,76,29,43,6,14,63,24,36
2020-11,A00,Grob Opening: London Defense,1200,87,36,45,7,9,74,31,39
2020-11,A00,Grob Opening: London Defense,1400,71,31,40,5,8,56,27,29
2020-11,A00,Grob Opening: London Defense,1600,25,14,10,2,2,17,9,7
2020-11,A00,Grob Opening: London Defense,1800,17,10,6,2,3,10,5,5
2020-11,A00,Grob Opening: London Defense,2000,19,15,4,2,0,3,1,2
2020-11,A00,Grob Opening: London Defense,2200,10,4,6,0,3,10,4,6
2020-11,A00,Grob Opening: Romford Countergambit,800,1,1,0,0,0,0,0,0
2020-11,A00,Grob Opening: Romford Countergambit,1000,5,4,1,1,0,5,4,1
2020-11,A00,Grob Opening: Romford Countergambit,1200,19,14,5,3,2,16,11,5
2020-11,A00,Grob Opening: Romford Countergambit,1400,50,34,15,7,3,43,30,12
2020-11,A00,Grob Opening: Romford Countergambit,1600,46,23,20,8,6,36,19,14
2020-11,A00,Grob Opening: Romford Countergambit,1800,21,10,11,1,3,15,8,7
2020-11,A00,Grob Opening: Romford Countergambit,2000,15,4,10,1,6,9,2,7
2020-11,A00,Grob Opening: Romford Countergambit,2200,2,0,2,0,1,1,0,1
2020-11,A00,Grob Opening: Spike Attack,800,1,0,1,0,0,1,0,1
2020-11,A00,Grob Opening: Spike Attack,1000,10,4,6,0,3,8,3,5
2020-11,A00,Grob Opening: Spike Attack,1200,30,16,14,3,2,28,15,13
2020-11,A00,Grob Opening: Spike Attack,1400,100,44,51,8,10,78,38,35
2020-11,A00,Grob Opening: Spike Attack,1600,181,81,97,8,25,142,65,74
2020-11,A00,Grob Opening: Spike Attack,1800,408,196,197,27,23,321,153,155
2020-11,A00,Grob Opening: Spike Attack,2000,299,146,129,21,13,235,119,95
2020-11,A00,Grob Opening: Spike Attack,2200,72,34,34,4,4,57,25,28
2020-11,A00,Grob Opening: Spike Attack,2400,20,13,7,1,1,12,8,4
2020-11,A00,"Grob Opening: Spike, Hurst Attack",600,1,0,1,0,1,1,0,1
2020-11,A00,"Grob Opening: Spike, Hurst Attack",800,52,26,25,13,15,40,21,19
2020-11,A00,"Grob Opening: Spike, Hurst Attack",1000,225,108,112,44,36,191,91,96
2020-11,A00,"Grob Opening: Spike, Hurst Attack",1200,596,327,252,110,59,505,278,211
2020-11,A00,"Grob Opening: Spike, Hurst Attack",1400,1559,832,682,276,141,1400,755,603
2020-11,A00,"Grob Opening: Spike, Hurst Attack",1600,2181,1123,992,275,203,1863,945,863
2020-11,A00,"Grob Opening: Spike, Hurst Attack",1800,2145,1129,939,251,159,1807,956,786
2020-11,A00,"Grob Opening: Spike, Hurst Attack",2000,549,298,227,46,29,427,228,178
2020-11,A00,"Grob Opening: Spike, Hurst Attack",2200,64,27,32,4,5,48,19,26
2020-11,A00,"Grob Opening: Spike, Hurst Attack",2400,3,0,3,0,2,2,0,2
2020-11,A00,Grob Opening: Zilbermints Gambit,800,1,1,0,0,0,1,1,0
2020-11,A00,Grob Opening: Zilbermints Gambit,1000,3,3,0,0,0,3,3,0
2020-11,A00,Grob Opening: Zilbermints Gambit,1200,2,1,1,1,0,2,1,1
2020-11,A00,Grob Opening: Zilbermints Gambit,1400,6,2,4,0,0,6,2,4
2020-11,A00,Grob Opening: Zilbermints Gambit,1600,11,6,5,1,2,11,6,5
2020-11,A00,Grob Opening: Zilbermints Gambit,1800,68,38,28,12,7,65,36,28
2020-11,A00,Grob Opening: Zilbermints Gambit,2000,6,2,3,0,2,6,2,3
2020-11,A00,Grob Opening: Zilbermints Gambit,2200,1,0,1,0,0,1,0,1
2020-11,A00,"Grob Opening: Zilbermints Gambit, Schiller Defense",1600,1,1,0,0,0,1,1,0
2020-11,A00,"Grob Opening: Zilbermints Gambit, Schiller Defense",1800,2,2,0,0,0,2,2,0
2020-11,A00,"Grob Opening: Zilbermints Gambit, Schiller Defense",2000,1,0,0,0,0,1,0,0
2020-11,A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",1800,3,1,2,0,1,3,1,2
2020-11,A00,Hungarian Opening,600,1120,523,519,139,168,739,345,342
2020-11,A00,Hungarian Opening,800,8731,4250,4000,1011,1145,6435,3166,2935
2020-11,A00,Hungarian Opening,1000,26618,12887,12343,2655,3024,21746,10699,9990
2020-11,A00,Hungarian Opening,1200,45825,22042,21640,4022,4200,38198,18571,17929
2020-11,A00,Hungarian Opening,1400,63111,30784,29528,4610,4776,53813,26359,25161
2020-11,A00,Hungarian Opening,1600,66093,32290,30803,3957,3978,56278,27555,26119
2020-11,A00,Hungarian Opening,1800,42517,20950,19651,2135,1919,34061,16689,15791
2020-11,A00,Hungarian Opening,2000,16739,8319,7523,732,675,12263,6038,5575
2020-11,A00,Hungarian Opening,2200,4963,2503,2101,203,187,3203,1543,1432
2020-11,A00,Hungarian Opening,2400,1074,494,477,44,32,749,335,342
2020-11,A00,Hungarian Opening: Burk Gambit,2200,1,1,0,0,0,1,1,0
2020-11,A00,Hungarian Opening: Bücker Gambit,600,1,1,0,0,0,0,0,0
2020-11,A00,Hungarian Opening: Bücker Gambit,800,2,1,1,0,0,2,1,1
2020-11,A00,Hungarian Opening: Bücker Gambit,1000,4,3,1,1,0,3,3,0
2020-11,A00,Hungarian Opening: Bücker Gambit,1200,20,4,14,0,2,17,4,11
2020-11,A00,Hungarian Opening: Bücker Gambit,1400,20,8,11,2,4,16,6,9
2020-11,A00,Hungarian Opening: Bücker Gambit,1600,19,9,10,1,2,11,2,9
2020-11,A00,Hungarian Opening: Bücker Gambit,1800,19,13,6,2,2,16,10,6
2020-11,A00,Hungarian Opening: Bücker Gambit,2000,25,17,7,4,1,23,15,7
2020-11,A00,Hungarian Opening: Catalan Formation,600,28,16,12,4,3,18,8,10
2020-11,A00,Hungarian Opening: Catalan Formation,800,297,146,131,41,33,231,110,108
2020-11,A00,Hungarian Opening: Catalan Formation,1000,1207,606,552,102,105,1026,511,475
2020-11,A00,Hungarian Opening: Catalan Formation,1200,2766,1404,1235,223,175,2342,1185,1042
2020-11,A00,Hungarian Opening: Catalan Formation,1400,5744,2893,2627,391,325,5050,2570,2284
2020-11,A00,Hungarian Opening: Catalan Formation,1600,8085,4004,3682,432,333,6913,3452,3114
2020-11,A00,Hungarian Opening: Catalan Formation,1800,6398,3182,2898,261,174,5071,2533,2270
2020-11,A00,Hungarian Opening: Catalan Formation,2000,2346,1179,1019,72,50,1650,816,722
2020-11,A00,Hungarian Opening: Catalan Formation,2200,567,310,215,19,13,311,160,124
2020-11,A00,Hungarian Opening: Catalan Formation,2400,115,46,55,2,3,80,32,37
2020-11,A00,Hungarian Opening: Dutch Defense,600,30,14,12,2,2,19,11,8
2020-11,A00,Hungarian Opening: Dutch Defense,800,137,84,49,17,15,91,55,33
2020-11,A00,Hungarian Opening: Dutch Defense,1000,284,141,116,33,15,214,107,89
2020-11,A00,Hungarian Opening: Dutch Defense,1200,440,233,182,42,32,324,170,140
2020-11,A00,Hungarian Opening: Dutch Defense,1400,632,311,282,39,32,502,254,221
2020-11,A00,Hungarian Opening: Dutch Defense,1600,1007,473,492,57,46,825,400,394
2020-11,A00,Hungarian Opening: Dutch Defense,1800,1113,544,513,62,45,889,461,386
2020-11,A00,Hungarian Opening: Dutch Defense,2000,623,290,297,36,24,454,211,214
