month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2021-09,A00,Amar Gambit,1200,1,0,1,0,0,1,0,1
2021-09,A00,Amar Gambit,1800,2,0,2,0,1,1,0,1
2021-09,A00,Amar Gambit,2000,5,2,3,0,0,3,1,2
2021-09,A00,Amar Gambit,2200,4,0,4,0,0,2,0,2
2021-09,A00,Amar Opening,600,689,274,354,78,101,450,192,227
2021-09,A00,Amar Opening,800,1896,700,996,149,274,1139,449,588
2021-09,A00,Amar Opening,1000,2735,972,1467,176,430,1426,558,740
2021-09,A00,Amar Opening,1200,2459,777,1365,142,405,1095,389,567
2021-09,A00,Amar Opening,1400,1810,615,976,88,269,874,316,455
2021-09,A00,Amar Opening,1600,977,388,511,76,131,433,192,211
2021-09,A00,Amar Opening,1800,976,421,511,65,80,649,302,313
2021-09,A00,Amar Opening,2000,1002,478,481,41,49,734,339,362
2021-09,A00,Amar Opening,2200,362,191,148,17,11,260,135,107
2021-09,A00,Amar Opening,2400,298,155,119,16,9,252,128,102
2021-09,A00,Amar Opening: Gent Gambit,2000,1,1,0,0,0,1,1,0
2021-09,A00,Amar Opening: Gent Gambit,2200,1,0,1,0,0,1,0,1
2021-09,A00,Amar Opening: Paris Gambit,600,2,1,1,0,0,0,0,0
2021-09,A00,Amar Opening: Paris Gambit,800,3,1,2,0,2,2,1,1
2021-09,A00,Amar Opening: Paris Gambit,1000,8,2,5,1,2,7,2,4
2021-09,A00,Amar Opening: Paris Gambit,1200,4,2,2,0,0,2,2,0
2021-09,A00,Amar Opening: Paris Gambit,1400,2,1,1,0,0,2,1,1
2021-09,A00,Amar Opening: Paris Gambit,1600,2,2,0,1,0,1,1,0
2021-09,A00,Amar Opening: Paris Gambit,1800,8,6,2,2,0,6,4,2
2021-09,A00,Amar Opening: Paris Gambit,2000,31,18,10,2,2,25,13,9
2021-09,A00,Amar Opening: Paris Gambit,2200,6,2,4,0,0,4,1,3
2021-09,A00,Amar Opening: Paris Gambit,2400,3,3,0,0,0,2,2,0
2021-09,A00,Amsterdam Attack,600,1,0,1,0,0,1,0,1
2021-09,A00,Amsterdam Attack,800,2,1,1,0,0,1,0,1
2021-09,A00,Amsterdam Attack,1000,11,5,5,2,2,9,4,4
2021-09,A00,Amsterdam Attack,1200,5,5,0,0,0,4,4,0
2021-09,A00,Amsterdam Attack,1400,19,11,6,3,0,17,10,5
2021-09,A00,Amsterdam Attack,1600,20,9,9,2,1,18,8,8
2021-09,A00,Amsterdam Attack,1800,10,4,6,1,3,10,4,6
2021-09,A00,Amsterdam Attack,2000,4,1,2,0,0,3,0,2
2021-09,A00,Amsterdam Attack,2200,2,1,1,0,0,2,1,1
2021-09,A00,Anderssen's Opening,600,434,171,221,52,46,264,109,130
2021-09,A00,Anderssen's Opening,800,1199,408,623,95,134,651,242,329
2021-09,A00,Anderssen's Opening,1000,3013,1113,1536,213,391,2012,817,1014
2021-09,A00,Anderssen's Opening,1200,3823,1515,1785,214,372,2440,1086,1114
2021-09,A00,Anderssen's Opening,1400,5173,2223,2505,297,450,4044,1865,1909
2021-09,A00,Anderssen's Opening,1600,4076,1830,2054,230,287,3296,1585,1571
2021-09,A00,Anderssen's Opening,1800,4921,2340,2345,288,285,4171,2017,1949
2021-09,A00,Anderssen's Opening,2000,3299,1618,1492,127,156,2503,1220,1132
2021-09,A00,Anderssen's Opening,2200,1873,836,919,89,80,1413,652,679
2021-09,A00,Anderssen's Opening,2400,550,262,242,28,17,389,168,186
2021-09,A00,Anderssen's Opening: Polish Gambit,600,2,2,0,0,0,1,1,0
2021-09,A00,Anderssen's Opening: Polish Gambit,800,6,1,4,1,0,3,0,3
2021-09,A00,Anderssen's Opening: Polish Gambit,1000,20,12,5,1,1,15,9,4
2021-09,A00,Anderssen's Opening: Polish Gambit,1200,17,8,4,0,1,6,3,1
2021-09,A00,Anderssen's Opening: Polish Gambit,1400,17,8,3,2,0,11,6,2
2021-09,A00,Anderssen's Opening: Polish Gambit,1600,8,2,4,0,0,5,1,2
2021-09,A00,Anderssen's Opening: Polish Gambit,1800,9,4,5,0,0,7,4,3
2021-09,A00,Anderssen's Opening: Polish Gambit,2000,2,1,1,1,1,1,1,0
2021-09,A00,Anderssen's Opening: Polish Gambit,2200,4,3,1,1,0,1,1,0
2021-09,A00,Barnes Opening: Fool's Mate,600,14,0,14,0,14,9,0,9
2021-09,A00,Barnes Opening: Fool's Mate,800,30,0,30,0,30,23,0,23
2021-09,A00,Barnes Opening: Fool's Mate,1000,42,0,42,0,42,27,0,27
2021-09,A00,Barnes Opening: Fool's Mate,1200,47,0,47,0,47,22,0,22
2021-09,A00,Barnes Opening: Fool's Mate,1400,42,0,42,0,42,22,0,22
2021-09,A00,Barnes Opening: Fool's Mate,1600,24,0,24,0,24,13,0,13
2021-09,A00,Barnes Opening: Fool's Mate,1800,13,0,13,0,13,11,0,11
2021-09,A00,Barnes Opening: Fool's Mate,2000,16,0,16,0,16,10,0,10
2021-09,A00,Barnes Opening: Fool's Mate,2200,4,0,4,0,4,2,0,2
2021-09,A00,Barnes Opening: Fool's Mate,2400,1,0,1,0,1,1,0,1
2021-09,A00,Barnes Opening: Gedult Gambit,800,2,1,1,0,0,2,1,1
2021-09,A00,Barnes Opening: Gedult Gambit,1000,4,2,2,1,1,4,2,2
2021-09,A00,Barnes Opening: Gedult Gambit,1200,4,3,1,0,0,4,3,1
2021-09,A00,Barnes Opening: Gedult Gambit,1400,6,4,2,0,2,6,4,2
2021-09,A00,Barnes Opening: Gedult Gambit,1600,7,4,3,0,0,3,2,1
2021-09,A00,Barnes Opening: Gedult Gambit,1800,4,1,3,1,0,4,1,3
2021-09,A00,Barnes Opening: Gedult Gambit,2000,13,4,9,2,1,8,1,7
2021-09,A00,Barnes Opening: Gedult Gambit,2200,4,2,2,0,0,2,2,0
2021-09,A00,Barnes Opening: Hammerschlag,600,9,2,5,1,3,7,2,4
2021-09,A00,Barnes Opening: Hammerschlag,800,44,18,24,5,8,27,12,13
2021-09,A00,Barnes Opening: Hammerschlag,1000,233,116,110,19,24,203,105,92
2021-09,A00,Barnes Opening: Hammerschlag,1200,197,67,119,13,38,164,58,97
2021-09,A00,Barnes Opening: Hammerschlag,1400,239,104,126,13,45,196,92,96
2021-09,A00,Barnes Opening: Hammerschlag,1600,430,188,234,24,63,379,172,199
2021-09,A00,Barnes Opening: Hammerschlag,1800,399,182,205,10,52,348,156,180
2021-09,A00,Barnes Opening: Hammerschlag,2000,195,84,105,4,25,148,59,85
2021-09,A00,Barnes Opening: Hammerschlag,2200,157,73,78,8,13,121,52,64
2021-09,A00,Barnes Opening: Hammerschlag,2400,54,23,29,2,3,41,21,20
2021-09,A00,Clemenz Opening,600,827,265,457,57,144,486,165,266
2021-09,A00,Clemenz Opening,800,2333,693,1283,109,348,1211,383,659
2021-09,A00,Clemenz Opening,1000,4903,1644,2513,283,679,2714,1037,1344
2021-09,A00,Clemenz Opening,1200,6294,2116,3174,278,749,3469,1376,1661
2021-09,A00,Clemenz Opening,1400,6564,2423,3383,306,730,4588,1940,2255
2021-09,A00,Clemenz Opening,1600,4308,1753,2295,214,428,3175,1431,1590
2021-09,A00,Clemenz Opening,1800,2112,844,1169,102,268,1526,643,811
2021-09,A00,Clemenz Opening,2000,1496,745,692,71,125,1054,514,497
2021-09,A00,Clemenz Opening,2200,951,482,410,32,33,775,402,324
2021-09,A00,Clemenz Opening,2400,188,93,82,6,12,125,56,58
2021-09,A00,Clemenz Opening: Spike Lee Gambit,600,4,2,2,2,0,3,1,2
2021-09,A00,Clemenz Opening: Spike Lee Gambit,800,16,5,8,1,2,6,3,1
2021-09,A00,Clemenz Opening: Spike Lee Gambit,1000,19,6,6,1,1,3,1,1
2021-09,A00,Clemenz Opening: Spike Lee Gambit,1200,21,9,5,1,4,15,8,3
2021-09,A00,Clemenz Opening: Spike Lee Gambit,1400,10,7,3,0,0,4,3,1
2021-09,A00,Clemenz Opening: Spike Lee Gambit,1600,7,1,3,0,1,3,0,3
2021-09,A00,Clemenz Opening: Spike Lee Gambit,1800,4,1,3,0,0,2,0,2
2021-09,A00,Clemenz Opening: Spike Lee Gambit,2000,1,1,0,0,0,0,0,0
2021-09,A00,Clemenz Opening: Spike Lee Gambit,2200,2,1,1,0,1,1,1,0
2021-09,A00,Crab Opening,600,251,87,140,29,45,155,60,83
2021-09,A00,Crab Opening,800,461,134,297,32,115,263,93,156
2021-09,A00,Crab Opening,1000,918,323,539,59,166,642,262,344
2021-09,A00,Crab Opening,1200,859,326,483,64,148,624,261,333
2021-09,A00,Crab Opening,1400,858,328,495,62,144,654,287,342
2021-09,A00,Crab Opening,1600,377,155,206,14,55,271,123,138
2021-09,A00,Crab Opening,1800,179,68,100,4,15,125,48,69
2021-09,A00,Crab Opening,2000,78,36,38,4,7,55,28,26
2021-09,A00,Crab Opening,2200,31,14,17,1,3,19,7,12
2021-09,A00,Crab Opening,2400,15,7,7,0,1,12,4,7
2021-09,A00,Creepy Crawly Formation: Classical Defense,600,18,8,9,1,1,12,6,6
2021-09,A00,Creepy Crawly Formation: Classical Defense,800,119,46,64,6,12,80,32,44
2021-09,A00,Creepy Crawly Formation: Classical Defense,1000,567,248,297,51,72,484,223,245
2021-09,A00,Creepy Crawly Formation: Classical Defense,1200,1016,456,520,73,75,869,406,432
