month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2019-06,A00,Amar Gambit,1600,2,0,2,0,1,2,0,2
2019-06,A00,Amar Gambit,2000,1,0,1,0,0,0,0,0
2019-06,A00,Amar Gambit,2200,1,0,1,0,0,1,0,1
2019-06,A00,Amar Opening: Gent Gambit,1600,1,0,1,0,0,1,0,1
2019-06,A00,Amar Opening: Paris Gambit,800,3,1,2,0,0,2,1,1
2019-06,A00,Amar Opening: Paris Gambit,1000,2,0,2,0,0,2,0,2
2019-06,A00,Amar Opening: Paris Gambit,1200,2,0,2,0,0,2,0,2
2019-06,A00,Amar Opening: Paris Gambit,1400,3,2,1,0,1,3,2,1
2019-06,A00,Amar Opening: Paris Gambit,1600,17,8,8,4,3,14,5,8
2019-06,A00,Amar Opening: Paris Gambit,1800,1,1,0,0,0,0,0,0
2019-06,A00,Amsterdam Attack,800,2,0,2,0,1,2,0,2
2019-06,A00,Amsterdam Attack,1000,3,2,1,0,0,2,2,0
2019-06,A00,Amsterdam Attack,1200,8,2,6,0,0,6,1,5
2019-06,A00,Amsterdam Attack,1400,16,7,9,0,1,13,5,8
2019-06,A00,Amsterdam Attack,1600,7,2,5,0,0,6,2,4
2019-06,A00,Amsterdam Attack,1800,9,6,3,0,0,6,4,2
2019-06,A00,Anderssen Opening,800,326,131,180,31,47,245,98,137
2019-06,A00,Anderssen Opening,1000,689,328,340,66,85,530,245,269
2019-06,A00,Anderssen Opening,1200,1547,728,759,125,152,1253,613,591
2019-06,A00,Anderssen Opening,1400,2228,1074,1089,150,196,1766,887,826
2019-06,A00,Anderssen Opening,1600,1941,889,984,87,136,1472,694,724
2019-06,A00,Anderssen Opening,1800,1479,734,648,91,63,880,439,377
2019-06,A00,Anderssen Opening,2000,1522,686,742,124,97,973,457,450
2019-06,A00,Anderssen Opening,2200,221,108,94,11,9,134,60,59
2019-06,A00,Anderssen Opening,2400,19,10,5,2,0,10,5,4
2019-06,A00,Anderssen Opening: Polish Gambit,1000,5,4,1,1,1,5,4,1
2019-06,A00,Anderssen Opening: Polish Gambit,1200,5,3,2,0,0,5,3,2
2019-06,A00,Anderssen Opening: Polish Gambit,1400,6,2,3,0,1,4,2,1
2019-06,A00,Anderssen Opening: Polish Gambit,1600,2,1,1,0,0,2,1,1
2019-06,A00,Anderssen Opening: Polish Gambit,1800,11,7,2,3,0,10,6,2
2019-06,A00,Anderssen Opening: Polish Gambit,2000,2,1,1,0,0,1,0,1
2019-06,A00,Barnes Opening: Fool's Mate,800,10,0,10,0,10,7,0,7
2019-06,A00,Barnes Opening: Fool's Mate,1000,17,0,17,0,17,10,0,10
2019-06,A00,Barnes Opening: Fool's Mate,1200,14,0,14,0,14,7,0,7
2019-06,A00,Barnes Opening: Fool's Mate,1400,26,0,26,0,26,14,0,14
2019-06,A00,Barnes Opening: Fool's Mate,1600,18,0,18,0,18,11,0,11
