month,eco,opening,bin,n,ww,bw,wsw,bsw,n_close,ww_close,bw_close
2021-11,A00,Amar Gambit,800,1,0,1,0,0,1,0,1
2021-11,A00,Amar Gambit,2200,1,0,1,0,0,0,0,0
2021-11,A00,Amar Gambit,2400,1,1,0,0,0,1,1,0
2021-11,A00,Amar Opening,600,530,209,271,51,96,328,145,161
2021-11,A00,Amar Opening,800,1614,585,850,144,273,908,353,466
2021-11,A00,Amar Opening,1000,2145,721,1180,154,313,1169,416,647
2021-11,A00,Amar Opening,1200,1931,636,1034,122,298,874,301,470
2021-11,A00,Amar Opening,1400,1789,664,962,100,262,981,391,522
2021-11,A00,Amar Opening,1600,1338,543,719,93,133,763,349,370
2021-11,A00,Amar Opening,1800,1213,536,632,67,95,787,392,370
2021-11,A00,Amar Opening,2000,1312,636,616,69,43,1010,479,483
2021-11,A00,Amar Opening,2200,335,151,166,17,15,233,115,104
2021-11,A00,Amar Opening,2400,221,92,107,12,13,163,66,76
2021-11,A00,Amar Opening: Gent Gambit,1800,1,0,1,0,0,1,0,1
2021-11,A00,Amar Opening: Paris Gambit,600,2,1,1,0,0,1,0,1
2021-11,A00,Amar Opening: Paris Gambit,800,5,2,3,0,0,5,2,3
2021-11,A00,Amar Opening: Paris Gambit,1000,35,13,20,3,7,34,12,20
2021-11,A00,Amar Opening: Paris Gambit,1200,10,2,8,1,3,6,2,4
2021-11,A00,Amar Opening: Paris Gambit,1400,15,6,9,1,2,6,3,3
2021-11,A00,Amar Opening: Paris Gambit,1600,11,4,7,2,1,9,3,6
2021-11,A00,Amar Opening: Paris Gambit,1800,20,9,9,1,0,16,7,8
2021-11,A00,Amar Opening: Paris Gambit,2000,4,1,3,1,1,4,1,3
2021-11,A00,Amar Opening: Paris Gambit,2200,5,0,5,0,0,5,0,5
2021-11,A00,Amar Opening: Paris Gambit,2400,5,3,2,0,0,5,3,2
2021-11,A00,Amsterdam Attack,800,5,2,3,0,0,4,2,2
2021-11,A00,Amsterdam Attack,1000,6,4,2,0,0,5,4,1
2021-11,A00,Amsterdam Attack,1200,12,6,5,2,0,12,6,5
2021-11,A00,Amsterdam Attack,1400,16,3,13,0,1,14,3,11
2021-11,A00,Amsterdam Attack,1600,16,6,10,2,2,8,3,5
2021-11,A00,Amsterdam Attack,1800,4,3,1,0,0,2,2,0
2021-11,A00,Amsterdam Attack,2000,3,3,0,1,0,3,3,0
2021-11,A00,Amsterdam Attack,2200,1,1,0,1,0,1,1,0
2021-11,A00,Anderssen's Opening,600,285,84,158,20,50,173,55,94
2021-11,A00,Anderssen's Opening,800,1011,338,526,76,135,576,209,293
2021-11,A00,Anderssen's Opening,1000,2587,950,1313,176,384,1731,666,912
2021-11,A00,Anderssen's Opening,1200,3506,1365,1717,228,345,2409,1060,1121
2021-11,A00,Anderssen's Opening,1400,4273,1871,2039,262,336,3360,1570,1565
2021-11,A00,Anderssen's Opening,1600,4384,2019,2152,245,273,3587,1688,1731
2021-11,A00,Anderssen's Opening,1800,4489,2153,2159,216,258,3629,1771,1722
2021-11,A00,Anderssen's Opening,2000,3130,1502,1446,122,131,2387,1149,1097
2021-11,A00,Anderssen's Opening,2200,1649,786,756,67,68,1240,598,562
2021-11,A00,Anderssen's Opening,2400,456,212,201,15,11,335,158,144
2021-11,A00,Anderssen's Opening: Polish Gambit,600,2,1,1,0,0,1,1,0
2021-11,A00,Anderssen's Opening: Polish Gambit,800,7,3,4,1,3,6,2,4
2021-11,A00,Anderssen's Opening: Polish Gambit,1000,24,11,8,2,2,19,9,6
2021-11,A00,Anderssen's Opening: Polish Gambit,1200,23,9,11,2,1,15,8,6
2021-11,A00,Anderssen's Opening: Polish Gambit,1400,18,7,8,1,3,10,5,4
2021-11,A00,Anderssen's Opening: Polish Gambit,1600,11,3,7,0,2,10,3,7
2021-11,A00,Anderssen's Opening: Polish Gambit,1800,7,2,5,1,1,5,1,4
2021-11,A00,Anderssen's Opening: Polish Gambit,2000,12,8,4,2,0,9,7,2
2021-11,A00,Anderssen's Opening: Polish Gambit,2200,5,3,2,0,0,4,3,1
2021-11,A00,Anderssen's Opening: Polish Gambit,2400,9,2,6,0,0,8,2,6
2021-11,A00,Barnes Opening: Fool's Mate,600,8,0,8,0,8,6,0,6
2021-11,A00,Barnes Opening: Fool's Mate,800,36,0,36,0,36,14,0,14
2021-11,A00,Barnes Opening: Fool's Mate,1000,40,0,40,0,40,20,0,20
2021-11,A00,Barnes Opening: Fool's Mate,1200,28,0,28,0,28,15,0,15
2021-11,A00,Barnes Opening: Fool's Mate,1400,57,0,57,0,57,29,0,29
2021-11,A00,Barnes Opening: Fool's Mate,1600,33,0,33,0,33,21,0,21
2021-11,A00,Barnes Opening: Fool's Mate,1800,20,0,20,0,20,10,0,10
2021-11,A00,Barnes Opening: Fool's Mate,2000,8,0,8,0,8,5,0,5
2021-11,A00,Barnes Opening: Fool's Mate,2200,7,0,7,0,7,3,0,3
2021-11,A00,Barnes Opening: Fool's Mate,2400,2,0,2,0,2,2,0,2
2021-11,A00,Barnes Opening: Gedult Gambit,800,1,0,1,0,1,1,0,1
2021-11,A00,Barnes Opening: Gedult Gambit,1000,3,1,2,0,0,3,1,2
2021-11,A00,Barnes Opening: Gedult Gambit,1200,4,2,2,1,1,4,2,2
2021-11,A00,Barnes Opening: Gedult Gambit,1400,3,2,1,0,0,3,2,1
2021-11,A00,Barnes Opening: Gedult Gambit,1600,8,3,5,1,1,8,3,5
2021-11,A00,Barnes Opening: Gedult Gambit,1800,5,1,3,0,1,4,1,2
2021-11,A00,Barnes Opening: Gedult Gambit,2000,14,7,6,1,0,14,7,6
2021-11,A00,Barnes Opening: Gedult Gambit,2200,3,0,2,0,1,3,0,2
2021-11,A00,Barnes Opening: Hammerschlag,600,13,5,8,2,5,9,5,4
2021-11,A00,Barnes Opening: Hammerschlag,800,78,38,38,10,14,56,27,27
2021-11,A00,Barnes Opening: Hammerschlag,1000,214,97,109,12,24,177,81,89
2021-11,A00,Barnes Opening: Hammerschlag,1200,170,76,87,11,27,139,62,71
2021-11,A00,Barnes Opening: Hammerschlag,1400,341,169,158,23,49,304,155,138
2021-11,A00,Barnes Opening: Hammerschlag,1600,290,122,156,17,47,233,102,120
2021-11,A00,Barnes Opening: Hammerschlag,1800,433,219,200,21,51,389,193,182
2021-11,A00,Barnes Opening: Hammerschlag,2000,328,140,175,10,50,266,118,137
2021-11,A00,Barnes Opening: Hammerschlag,2200,153,58,87,4,13,118,44,68
2021-11,A00,Barnes Opening: Hammerschlag,2400,62,28,30,0,6,47,21,24
2021-11,A00,Clemenz Opening,600,622,176,356,37,124,342,117,188
2021-11,A00,Clemenz Opening,800,2153,671,1162,116,397,1064,368,567
2021-11,A00,Clemenz Opening,1000,5094,1695,2594,286,775,2964,1156,1422
2021-11,A00,Clemenz Opening,1200,6502,2256,3370,337,948,3872,1597,1849
2021-11,A00,Clemenz Opening,1400,6585,2550,3465,339,751,4906,2136,2440
2021-11,A00,Clemenz Opening,1600,3756,1580,1966,188,353,2880,1331,1405
2021-11,A00,Clemenz Opening,1800,2120,962,1069,93,172,1655,767,821
2021-11,A00,Clemenz Opening,2000,1864,886,909,77,160,1456,682,726
2021-11,A00,Clemenz Opening,2200,977,488,417,37,38,780,395,331
2021-11,A00,Clemenz Opening,2400,231,95,118,6,13,164,74,75
2021-11,A00,Clemenz Opening: Spike Lee Gambit,600,3,0,2,0,1,2,0,1
2021-11,A00,Clemenz Opening: Spike Lee Gambit,800,17,10,5,1,1,10,6,4
2021-11,A00,Clemenz Opening: Spike Lee Gambit,1000,14,1,9,0,2,8,0,5
2021-11,A00,Clemenz Opening: Spike Lee Gambit,1200,22,7,9,1,1,8,3,2
2021-11,A00,Clemenz Opening: Spike Lee Gambit,1400,16,5,7,1,2,8,2,3
2021-11,A00,Clemenz Opening: Spike Lee Gambit,1600,3,0,3,0,0,2,0,2
2021-11,A00,Clemenz Opening: Spike Lee Gambit,1800,1,1,0,0,0,1,1,0
2021-11,A00,Clemenz Opening: Spike Lee Gambit,2000,2,1,1,0,1,2,1,1
2021-11,A00,Crab Opening,600,145,40,95,11,43,93,29,57
2021-11,A00,Crab Opening,800,465,161,266,33,91,311,118,175
2021-11,A00,Crab Opening,1000,781,309,419,54,133,572,265,274
2021-11,A00,Crab Opening,1200,841,309,478,43,129,616,260,330
2021-11,A00,Crab Opening,1400,814,288,484,32,125,636,248,360
2021-11,A00,Crab Opening,1600,462,194,251,27,59,372,176,183
2021-11,A00,Crab Opening,1800,165,73,90,12,23,129,58,69
2021-11,A00,Crab Opening,2000,62,27,35,0,4,43,15,28
2021-11,A00,Crab Opening,2200,21,12,9,2,1,16,9,7
2021-11,A00,Crab Opening,2400,7,1,6,0,1,5,1,4
2021-11,A00,Creepy Crawly Formation: Classical Defense,600,13,5,7,2,2,8,3,5
2021-11,A00,Creepy Crawly Formation: Classical Defense,800,86,31,46,4,16,61,23,34
2021-11,A00,Creepy Crawly Formation: Classical Defense,1000,470,202,236,28,49,393,184,187
2021-11,A00,Creepy Crawly Formation: Classical Defense,1200,760,339,382,43,71,649,306,314
2021-11,A00,Creepy Crawly Formation: Classical Defense,1400,1323,627,644,80,114,1186,570,570
2021-11,A00,Creepy Crawly Formation: Classical Defense,1600,844,363,444,40,38,704,319,355
2021-11,A00,Creepy Crawly Formation: Classical Defense,1800,372,172,188,18,15,283,139,133
2021-11,A00,Creepy Crawly Formation: Classical Defense,2000,225,106,113,7,15,194,89,101
2021-11,A00,Creepy Crawly Formation: Classical Defense,2200,48,22,25,0,2,35,18,17
2021-11,A00,Creepy Crawly Formation: Classical Defense,2400,35,18,16,0,1,27,14,12
